Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcGNUE	679	94	0	11	1	573	79	0	0	0
bcAKQU	675	130	4	21	2	518	109	0	0	0
bcFYJG	670	102	4	36	2	526	101	0	0	0
bcHYSA	666	83	1	15	0	567	70	0	0	0
bcBRUM	663	93	0	21	2	547	77	0	0	0
bcEOZJ	659	105	7	28	2	517	112	0	0	0
bcHHWJ	655	89	3	22	0	541	87	0	0	0
bcCBRO	651	103	4	23	1	520	101	0	0	0
bcDBQK	648	99	5	16	2	526	98	0	0	0
bcHDMY	644	143	2	49	2	448	133	0	0	0
bcICPS	641	91	4	31	2	513	90	0	0	0
bcDYCV	637	115	4	16	4	498	104	0	0	0
bcASCK	634	100	6	16	1	511	85	0	0	0
bcHBVZ	630	107	3	19	0	501	109	0	0	0
bcHBRR	627	115	4	28	1	479	103	0	0	0
bcBUPH	623	72	5	20	0	526	76	0	0	0
bcGPUE	619	103	4	19	2	491	101	0	0	0
bcFPWR	616	132	3	21	3	457	126	0	0	0
bcHMZQ	613	63	1	20	0	529	60	0	0	0
bcCDNO	609	96	0	15	0	498	95	0	0	0
bcAIZT	606	132	5	34	4	431	122	0	0	0
bcFBOU	602	84	6	15	2	495	88	0	0	0
bcBWPR	598	71	3	13	0	511	62	0	0	0
bcAMFS	595	127	2	33	2	431	108	0	0	0
bcBOOX	591	99	4	24	0	464	88	0	0	0
bcFEEP	587	126	4	41	0	416	120	0	0	0
bcBHOE	584	79	2	16	0	487	75	0	0	0
bcGRKN	580	90	5	10	1	474	82	0	0	0
bcCLMB	577	111	1	23	2	440	90	0	0	0
bcACNV	573	80	0	37	1	455	74	0	0	0
bcFNLG	570	86	3	19	1	461	87	0	0	0
bcDILE	566	79	2	21	0	464	75	0	0	0
bcAYIU	562	75	5	25	1	456	74	0	0	0
bcFOCE	559	89	3	32	1	434	83	0	0	0
bcFOYM	556	95	1	20	0	440	81	0	0	0
bcFICX	552	97	3	15	1	436	82	0	0	0
bcCXUS	549	70	2	19	0	458	60	0	0	0
bcALVN	545	105	2	19	0	419	95	0	0	0
bcENBD	542	90	3	18	0	431	82	0	0	0
bcCSUE	538	87	1	20	3	427	82	0	0	0
bcBMON	535	87	2	18	0	428	79	0	0	0
bcFKCT	531	70	2	10	3	446	63	0	0	0
bcCJJP	527	77	1	21	2	426	69	0	0	0
bcCXTI	524	80	2	17	0	425	76	0	0	0
bcEIEG	520	88	1	12	2	417	68	0	0	0
bcCVSO	517	82	3	25	1	406	80	0	0	0
bcBUVL	513	120	2	17	0	374	110	0	0	0
bcAGCT	509	69	3	15	0	422	74	0	0	0
bcDYKF	505	81	1	10	1	412	83	0	0	0
bcFFUB	501	61	3	23	1	413	60	0	0	0
bcGZYB	498	76	5	23	1	393	79	0	0	0
bcIDJB	494	109	2	10	1	372	90	0	0	0
bcDMPG	490	96	1	33	0	360	86	0	0	0
bcGSAS	486	95	1	14	1	375	80	0	0	0
bcATJR	482	65	2	24	1	390	56	0	0	0
bcCAOP	478	70	1	19	0	388	64	0	0	0
bcCSCL	474	75	3	15	2	379	67	0	0	0
bcFFTE	470	74	4	22	1	369	73	0	0	0
bcFMZW	465	83	3	26	0	353	81	0	0	0
bcHYPS	461	98	4	22	6	331	99	0	0	0
bcHRLN	456	52	1	13	0	390	48	0	0	0
bcGZDB	452	85	1	25	3	338	78	0	0	0
bcGVWG	447	74	2	17	3	351	74	0	0	0
bcCYJW	443	70	4	17	3	349	72	0	0	0
bcDZEM	439	93	2	18	0	326	79	0	0	0
bcFDGL	434	73	2	16	0	343	69	0	0	0
bcGNWR	430	82	3	16	0	329	72	0	0	0
bcDXCR	425	77	3	21	1	323	62	0	0	0
bcGACX	421	43	1	19	1	357	38	0	0	0
bcDXWW	416	68	1	23	3	321	62	0	0	0
bcIHNE	411	64	2	15	0	330	62	0	0	0
bcEMHQ	407	70	2	15	2	318	71	0	0	0
bcELRB	401	98	3	15	1	284	85	0	0	0
bcARGR	397	82	2	16	2	295	77	0	0	0
bcGYVE	392	61	3	18	0	310	53	0	0	0
bcBKPM	386	45	2	13	2	324	43	0	0	0
bcCUXF	380	43	5	6	0	326	46	0	0	0
bcDJVZ	375	96	1	9	0	269	81	0	0	0
bcGIFV	370	51	3	8	0	308	51	0	0	0
bcEUSB	363	65	3	12	0	283	56	0	0	0
bcBNGX	358	44	1	9	1	303	40	0	0	0
bcFCJT	351	53	1	22	0	275	51	0	0	0
bcDRUE	345	62	2	20	5	256	54	0	0	0
bcDDLV	339	45	1	8	1	284	41	0	0	0
bcAABQ	333	123	5	35	0	170	132	0	0	0
bcEPRX	326	72	3	17	0	234	59	0	0	0
bcGWGG	320	38	3	18	2	259	42	0	0	0
bcCXCF	313	53	1	13	0	246	39	0	0	0
bcFCCJ	306	56	3	19	0	228	45	0	0	0
bcCEYE	298	90	3	11	2	192	78	0	0	0
bcCUYE	290	43	1	14	0	232	42	0	0	0
bcHSMK	282	33	0	6	1	242	28	0	0	0
bcEUJF	275	74	3	11	3	184	64	0	0	0
bcIDCE	267	46	1	11	0	209	47	0	0	0
bcFTKU	259	47	4	11	0	197	43	0	0	0
bcBZEI	251	30	3	10	0	208	29	0	0	0
bcBHBQ	44551	25678	540	6798	749	10786	28849	0	0	0
bcFXSH	31997	17989	208	5807	314	7679	18023	0	0	0
bcBLKU	24863	14977	201	2875	274	6536	13836	0	0	0
bcBEAF	20820	12744	176	2138	103	5659	12286	0	0	0
bcEKLN	18120	11700	140	2329	181	3770	10018	0	0	0
bcDOFD	16041	10426	219	2023	48	3325	9732	0	0	0
bcHKXJ	14282	8436	146	1243	58	4399	7598	0	0	0
bcCJMR	12905	5350	74	3874	138	3469	4728	0	0	0
bcEJMB	11799	7258	119	1438	105	2879	6191	0	0	0
bcDGGA	10828	6470	110	1002	45	3201	5945	0	0	0
bcDKPY	10071	6399	77	1074	102	2419	5150	0	0	0
bcHZFS	9239	5163	82	678	42	3274	4766	0	0	0
bcGPFI	8606	4402	79	574	69	3482	3890	0	0	0
bcATJZ	7921	4696	42	876	32	2275	3967	0	0	0
bcFWIH	7270	3999	70	549	68	2584	3310	0	0	0
bcCLCJ	6703	4205	62	655	15	1766	3356	0	0	0
bcGHXE	6134	3972	68	475	22	1597	3033	0	0	0
bcAHVV	5560	3150	64	423	20	1903	2533	0	0	0
bcCOON	5016	1712	16	1649	60	1579	1424	0	0	0
bcEUJQ	4394	2873	43	321	23	1134	2083	0	0	0
bcCSAI	3668	1619	21	400	14	1614	1246	0	0	0
bcEGME	3060	896	13	105	18	2028	653	0	0	0
bcBZST	2533	1122	14	127	17	1253	753	0	0	0
bcHMYO	2205	558	8	69	5	1565	437	0	0	0
bcHSKF	1988	595	19	133	4	1237	452	0	0	0
bcHGOM	1843	754	9	88	10	982	551	0	0	0
bcELMY	1736	1129	13	193	5	396	754	0	0	0
bcBDHJ	1645	202	6	49	1	1387	186	0	0	0
bcGFBR	1577	417	9	61	4	1086	346	0	0	0
bcDUOZ	1510	218	7	51	0	1234	195	0	0	0
bcAYSA	1458	231	7	45	1	1174	221	0	0	0
bcDYSL	1414	296	9	231	22	856	283	0	0	0
bcDACV	1374	233	4	60	4	1073	207	0	0	0
bcGVNT	1337	466	5	48	0	818	312	0	0	0
bcDYDP	1304	197	10	48	3	1046	176	0	0	0
bcBDTQ	1272	396	10	121	12	733	317	0	0	0
bcGEAM	1243	143	2	33	0	1065	127	0	0	0
bcHCVT	1217	157	6	33	0	1021	154	0	0	0
bcHKVR	1188	173	3	37	4	971	165	0	0	0
bcBSKX	1166	133	3	40	0	990	124	0	0	0
bcHUDN	1146	116	9	26	0	995	113	0	0	0
bcHSZL	1125	244	4	55	2	820	191	0	0	0
bcCTEH	1105	397	5	56	3	644	298	0	0	0
bcFUMG	1086	162	11	44	2	867	154	0	0	0
bcDFXZ	1070	171	5	41	4	849	166	0	0	0
bcDHSI	1052	145	6	22	1	878	142	0	0	0
bcHBHB	1035	155	4	42	1	833	155	0	0	0
bcHKOB	1020	471	9	110	3	427	342	0	0	0
bcCHDX	1007	207	4	236	13	547	176	0	0	0
bcCQEI	993	262	8	66	2	655	270	0	0	0
bcGVNC	981	140	5	22	1	813	132	0	0	0
bcHMQN	968	114	4	29	1	820	110	0	0	0
bcAUUH	957	179	5	58	1	714	183	0	0	0
bcIHIY	947	124	5	20	1	797	113	0	0	0
bcHMJQ	936	144	3	20	0	769	132	0	0	0
bcBNZI	926	129	1	29	3	764	121	0	0	0
bcHUEM	916	113	0	21	0	782	98	0	0	0
bcALTQ	907	108	2	32	1	764	101	0	0	0
bcEZMV	897	150	7	35	0	705	144	0	0	0
bcDOSO	889	102	3	18	0	766	99	0	0	0
bcHMDB	881	152	5	27	2	695	136	0	0	0
bcIFBA	873	87	3	30	0	753	78	0	0	0
bcBMYI	866	121	7	30	3	705	124	0	0	0
bcESKP	859	103	3	23	0	730	98	0	0	0
bcHTIM	851	120	3	29	7	692	109	0	0	0
bcAJFY	845	111	2	27	0	705	99	0	0	0
bcADIV	838	89	3	33	0	713	82	0	0	0
bcDSYO	832	246	5	34	3	544	190	0	0	0
bcBTHT	827	127	5	29	2	664	130	0	0	0
bcFQQC	821	159	2	29	1	630	132	0	0	0
bcEYWK	814	94	5	31	0	684	83	0	0	0
bcEDOI	808	151	4	16	4	633	138	0	0	0
bcGBTF	802	100	3	20	2	677	101	0	0	0
bcBSVH	796	136	1	27	2	630	129	0	0	0
bcBQJQ	791	101	4	32	4	650	102	0	0	0
bcCHWB	785	164	4	25	0	592	146	0	0	0
bcIELS	780	200	2	38	8	532	192	0	0	0
bcGMLX	775	89	3	20	1	662	84	0	0	0
bcIFYI	769	109	4	23	0	633	95	0	0	0
bcFTBG	764	92	0	26	3	643	85	0	0	0
bcBDQA	759	168	4	35	3	549	181	0	0	0
bcENWO	755	111	3	28	1	612	106	0	0	0
bcHBCW	750	104	5	37	1	603	107	0	0	0
bcGVGX	746	122	7	34	2	581	102	0	0	0
bcCLFV	741	199	4	38	0	500	191	0	0	0
bcFYPX	737	87	5	24	0	621	80	0	0	0
bcEBDY	733	93	5	24	1	610	92	0	0	0
bcDLPL	728	82	3	17	0	626	86	0	0	0
bcFBFO	724	134	1	21	3	565	129	0	0	0
bcDCOW	720	126	2	26	1	565	107	0	0	0
bcEYMD	715	91	1	16	2	605	79	0	0	0
bcCUCU	711	112	0	29	1	569	98	0	0	0
bcBLQW	707	119	2	24	1	561	108	0	0	0
bcBNGD	703	78	3	23	3	596	74	0	0	0
bcIBXQ	699	127	3	28	3	538	105	0	0	0
bcDDTE	695	124	6	25	0	540	104	0	0	0
bcGYQG	691	102	2	18	1	568	94	0	0	0
bcESSW	686	89	1	24	5	567	76	0	0	0
bcADRG	683	95	5	21	1	561	86	0	0	0
bcCJWX	679	97	4	35	2	541	92	0	0	0
bcAFNI	675	96	6	27	3	543	82	0	0	0
bcFKTM	670	114	0	26	1	529	107	0	0	0
bcCQBC	666	112	2	28	1	523	98	0	0	0
bcGQMQ	663	102	1	19	1	540	96	0	0	0
bcGATB	659	116	8	11	2	522	101	0	0	0
bcERBC	655	97	3	11	2	542	85	0	0	0
bcBXFX	651	77	3	26	0	545	70	0	0	0
bcIGRW	648	115	1	27	2	503	101	0	0	0
bcGMFP	644	106	6	22	1	509	100	0	0	0
bcDIPQ	641	95	4	17	0	525	92	0	0	0
bcAIIY	637	96	5	24	2	510	95	0	0	0
bcIEVG	634	123	0	15	2	494	107	0	0	0
bcBAMI	630	116	2	12	1	499	114	0	0	0
bcDKWO	627	81	5	24	1	516	79	0	0	0
bcDRFO	623	63	1	17	2	540	58	0	0	0
bcDAUD	619	105	3	25	4	482	101	0	0	0
bcEAYL	616	87	2	31	2	494	86	0	0	0
bcFTMA	613	97	4	23	0	489	87	0	0	0
bcIJWG	609	107	2	20	2	478	104	0	0	0
bcFLAP	605	100	3	26	0	476	97	0	0	0
bcDGWS	602	86	2	23	0	491	83	0	0	0
bcGBRB	598	81	6	20	1	490	78	0	0	0
bcBEMK	595	69	0	24	0	502	69	0	0	0
bcGEQC	591	94	3	30	3	461	89	0	0	0
bcIJPA	587	120	4	22	1	440	117	0	0	0
bcFPWZ	584	99	1	23	1	460	90	0	0	0
bcFEHC	580	103	5	35	1	436	105	0	0	0
bcBYXN	577	61	5	20	2	489	62	0	0	0
bcDWHA	573	84	2	17	1	469	77	0	0	0
bcFNQX	570	101	3	25	3	438	92	0	0	0
bcGBLU	566	55	0	19	2	490	54	0	0	0
bcGDTV	562	66	3	17	1	475	65	0	0	0
bcCFVE	559	91	6	21	3	438	90	0	0	0
bcEURR	556	96	1	20	0	439	87	0	0	0
bcBCHH	552	91	4	20	1	436	78	0	0	0
bcAJAS	549	271	9	77	5	187	296	0	0	0
bcFOMF	545	86	1	23	1	434	80	0	0	0
bcFWFG	542	68	4	16	0	454	67	0	0	0
bcBJUA	538	116	3	25	0	394	116	0	0	0
bcAIBA	535	60	1	11	0	463	61	0	0	0
bcEYRC	531	123	4	28	0	376	111	0	0	0
bcASLM	527	84	4	24	0	415	85	0	0	0
bcHHMS	524	92	4	22	2	404	83	0	0	0
bcFKCX	520	91	4	23	0	402	82	0	0	0
bcCVJO	517	87	3	14	1	412	78	0	0	0
bcDYZF	513	59	3	12	0	439	52	0	0	0
bcCOXA	509	80	2	18	1	408	72	0	0	0
bcCUWQ	505	81	3	22	0	399	78	0	0	0
bcCNZH	501	109	0	22	3	367	96	0	0	0
bcEZME	498	50	1	11	0	436	50	0	0	0
bcBUIM	494	87	3	17	0	387	89	0	0	0
bcAYCB	490	87	7	13	2	381	88	0	0	0
bcFNFR	486	50	1	18	1	416	42	0	0	0
bcAGQI	482	118	4	27	4	329	116	0	0	0
bcDXRL	478	80	1	9	0	388	65	0	0	0
bcDJYO	474	65	6	8	0	395	62	0	0	0
bcDSNI	470	93	2	10	0	365	88	0	0	0
bcHRJP	465	81	6	13	0	365	79	0	0	0
bcFPAI	461	70	1	20	0	370	70	0	0	0
bcDBJQ	456	98	2	18	3	335	88	0	0	0
bcHJCH	452	84	1	12	1	354	67	0	0	0
bcHLLW	447	68	0	11	1	367	68	0	0	0
bcFFFR	443	59	3	13	0	368	57	0	0	0
bcGLEI	439	72	2	13	0	352	70	0	0	0
bcAZZW	434	82	1	23	1	327	77	0	0	0
bcBWEA	430	66	0	14	0	350	62	0	0	0
bcHDLM	425	67	1	16	1	340	61	0	0	0
bcGFWG	421	76	2	22	2	319	71	0	0	0
bcGGGL	416	93	0	4	0	319	91	0	0	0
bcIAFB	411	101	1	20	1	288	83	0	0	0
bcBFHD	407	47	2	9	0	349	44	0	0	0
bcELZM	401	73	1	10	1	316	65	0	0	0
bcIEIR	397	73	4	15	1	304	63	0	0	0
bcFSVC	392	59	4	13	0	316	61	0	0	0
bcIERK	386	75	1	13	1	296	68	0	0	0
bcGALJ	380	58	1	13	1	307	59	0	0	0
bcHGJR	375	94	2	28	1	250	82	0	0	0
bcAOIG	370	52	2	12	0	304	51	0	0	0
bcBXBN	363	81	1	24	1	256	80	0	0	0
bcEWEM	358	49	1	5	0	303	47	0	0	0
bcACSR	351	201	3	56	5	86	149	0	0	0
bcCSLT	345	110	2	21	3	209	93	0	0	0
bcCULY	339	50	3	11	0	275	51	0	0	0
bcHZBM	333	49	3	9	1	271	52	0	0	0
bcHCDZ	326	61	3	10	1	251	56	0	0	0
bcBQAV	320	71	0	13	0	236	66	0	0	0
bcCUCE	313	64	3	21	0	225	65	0	0	0
bcHCMD	306	50	1	11	2	242	46	0	0	0
bcBMUV	298	123	5	30	1	139	133	0	0	0
bcAMWE	290	47	0	11	0	232	45	0	0	0
bcICKW	282	35	1	10	1	235	33	0	0	0
bcFNIK	275	55	4	13	0	203	52	0	0	0
bcGLCQ	267	54	1	9	0	203	49	0	0	0
bcGVQN	259	108	2	30	4	115	111	0	0	0
bcHJYP	251	72	2	12	0	165	62	0	0	0
bcCDTG	44491	19682	248	14183	682	9696	19450	0	0	0
bcHWTB	31994	18435	285	3016	299	9959	17677	0	0	0
bcDCCO	24854	14301	430	4414	220	5489	14427	0	0	0
bcCMNH	20806	11221	241	2363	279	6702	10713	0	0	0
bcAMLU	18107	11481	192	2146	68	4220	10403	0	0	0
bcBTKN	16034	10458	113	2026	245	3192	9244	0	0	0
bcANVX	14276	9147	134	1708	77	3210	8348	0	0	0
bcIGKZ	12893	7935	136	1401	82	3339	7175	0	0	0
bcDHOD	11797	5241	82	2968	110	3396	4581	0	0	0
bcBDPH	10819	5865	91	959	51	3853	5169	0	0	0
bcDFFA	10058	5914	66	949	33	3096	5051	0	0	0
bcGGZJ	9237	6002	61	1119	87	1968	5119	0	0	0
bcBVFK	8602	5213	53	957	27	2352	4260	0	0	0
bcIIKT	7910	4948	85	1213	18	1646	4307	0	0	0
bcCGLN	7269	4478	70	608	22	2091	3405	0	0	0
bcBRAM	6703	4331	51	679	24	1618	3311	0	0	0
bcEQUU	6131	3376	53	524	19	2159	2823	0	0	0
bcIIJV	5554	3502	46	693	68	1245	3035	0	0	0
bcEEKQ	5016	3432	32	504	23	1025	2513	0	0	0
bcCZOS	4389	2582	31	425	15	1336	2174	0	0	0
bcFZBJ	3661	2237	22	416	18	968	1638	0	0	0
bcGHKL	3056	1400	32	302	17	1305	1102	0	0	0
bcBCPE	2523	353	12	64	3	2091	305	0	0	0
bcEYZX	2205	543	17	147	9	1489	458	0	0	0
bcHBTJ	1986	1267	17	123	34	545	914	0	0	0
bcDNSC	1843	1096	15	125	4	603	765	0	0	0
bcHENV	1736	269	4	39	1	1423	229	0	0	0
bcDAMC	1645	253	9	48	5	1330	241	0	0	0
bcFKOL	1577	225	10	51	7	1284	193	0	0	0
bcEAEL	1510	325	8	61	6	1110	281	0	0	0
bcCDKO	1458	209	10	43	2	1194	208	0	0	0
bcHNDO	1414	221	9	38	2	1144	221	0	0	0
bcFILJ	1374	175	7	37	3	1152	166	0	0	0
bcAIUZ	1336	245	8	49	4	1030	238	0	0	0
bcBGTD	1303	238	8	50	0	1007	206	0	0	0
bcBORN	1272	155	9	31	4	1073	146	0	0	0
bcHFWD	1243	209	6	41	2	985	190	0	0	0
bcDMYC	1217	183	5	43	2	984	164	0	0	0
bcAFRU	1188	144	2	30	2	1010	131	0	0	0
bcBZJD	1166	140	2	40	6	978	128	0	0	0
bcGRRV	1146	149	3	40	2	952	143	0	0	0
bcBIEO	1125	232	5	47	3	838	207	0	0	0
bcBOPD	1105	136	2	30	4	933	120	0	0	0
bcGDXV	1086	211	5	42	1	827	167	0	0	0
bcDUGQ	1070	180	4	33	2	851	160	0	0	0
bcEOKZ	1052	174	4	31	2	841	151	0	0	0
bcDWGX	1035	170	2	31	1	831	158	0	0	0
bcHTKA	1020	133	4	35	2	846	122	0	0	0
bcBOWR	1007	140	3	41	4	819	126	0	0	0
bcCGJV	993	111	3	31	1	847	102	0	0	0
bcDLCS	980	168	7	37	2	766	187	0	0	0
bcDSLQ	968	246	0	36	2	684	204	0	0	0
bcCRPW	957	141	4	30	0	782	136	0	0	0
bcDCFO	947	154	6	39	3	745	148	0	0	0
bcCODJ	936	165	5	31	3	732	155	0	0	0
bcBOBL	926	172	4	36	1	713	161	0	0	0
bcGYEN	916	149	2	31	0	734	122	0	0	0
bcEJLG	907	142	2	31	3	729	127	0	0	0
bcCPMX	897	122	4	19	1	751	109	0	0	0
bcFDIU	889	114	3	28	0	744	109	0	0	0
bcECZM	881	122	1	26	2	730	115	0	0	0
bcETGJ	873	214	5	29	1	624	172	0	0	0
bcFTYC	866	111	5	31	1	718	105	0	0	0
bcEMIH	859	147	6	44	1	661	135	0	0	0
bcDIDM	851	126	4	29	0	692	115	0	0	0
bcEWBP	845	158	0	38	2	647	133	0	0	0
bcBLEP	838	320	2	56	4	456	239	0	0	0
bcBPYZ	832	148	3	28	1	652	147	0	0	0
bcEJGM	827	130	4	16	1	676	121	0	0	0
bcBCBE	821	120	3	30	1	667	116	0	0	0
bcDKZR	814	161	4	36	2	611	149	0	0	0
bcHJBO	808	90	6	21	0	691	86	0	0	0
bcGYIU	802	132	4	28	3	635	113	0	0	0
bcGYXJ	796	91	4	28	2	671	86	0	0	0
bcGEDN	791	128	3	26	2	632	121	0	0	0
bcICRN	785	151	1	21	1	611	125	0	0	0
bcGYKN	780	116	2	29	0	633	109	0	0	0
bcIEIQ	775	196	2	57	5	515	158	0	0	0
bcFSZD	769	123	2	22	0	622	106	0	0	0
bcAYWB	764	167	11	30	1	555	151	0	0	0
bcGOXA	759	104	1	18	2	634	105	0	0	0
bcFIUD	755	158	9	35	2	551	158	0	0	0
bcDFHR	750	162	5	20	1	562	129	0	0	0
bcGYWZ	746	180	3	39	3	521	230	0	0	0
bcBRZI	741	83	4	23	1	630	79	0	0	0
bcAHPU	737	96	7	19	3	612	96	0	0	0
bcGDWG	733	132	5	25	4	567	121	0	0	0
bcFYUS	728	86	5	22	0	615	83	0	0	0
bcAITA	724	95	7	22	1	599	100	0	0	0
bcADGT	720	101	3	18	1	597	88	0	0	0
bcHRXK	715	85	3	30	0	597	85	0	0	0
bcELTZ	711	111	6	29	3	562	103	0	0	0
bcBHQP	707	89	3	20	5	590	83	0	0	0
bcDJAU	703	135	5	31	0	532	114	0	0	0
bcCRVD	699	77	1	21	4	596	73	0	0	0
bcARNN	695	113	1	17	2	562	103	0	0	0
bcCNMD	691	115	1	14	5	556	100	0	0	0
bcFICL	686	115	7	18	3	543	114	0	0	0
bcCGZQ	683	148	1	33	2	499	129	0	0	0
bcAXHS	679	101	9	15	4	550	102	0	0	0
bcAEPO	675	113	2	23	1	536	107	0	0	0
bcCLPM	670	102	3	26	2	537	90	0	0	0
bcHMEZ	666	124	5	19	2	516	101	0	0	0
bcFQHH	663	157	8	65	2	431	132	0	0	0
bcBFZU	659	115	2	17	3	522	101	0	0	0
bcHIRD	655	98	5	18	1	533	97	0	0	0
bcICFW	651	142	2	28	0	479	108	0	0	0
bcDCCE	648	120	4	26	0	498	122	0	0	0
bcHHMO	644	89	5	22	0	528	87	0	0	0
bcAUIR	641	106	1	23	0	511	98	0	0	0
bcFSPO	637	132	5	45	1	454	131	0	0	0
bcBRWQ	634	87	2	12	1	532	88	0	0	0
bcGASO	630	69	7	23	0	531	71	0	0	0
bcIHAM	627	133	2	19	1	472	127	0	0	0
bcAIWQ	623	102	1	24	1	495	90	0	0	0
bcEXKM	619	109	1	23	1	485	93	0	0	0
bcEULL	616	75	1	16	0	524	71	0	0	0
bcDHOC	613	104	5	21	2	481	100	0	0	0
bcCJMK	609	90	0	21	2	496	75	0	0	0
bcCEKD	605	73	4	13	1	514	67	0	0	0
bcDHZD	602	112	2	21	4	463	101	0	0	0
bcCACJ	598	82	3	23	1	489	77	0	0	0
bcDLPJ	595	118	5	23	0	449	117	0	0	0
bcDMTH	591	103	3	30	1	454	96	0	0	0
bcBJNI	587	81	4	21	1	480	77	0	0	0
bcAIVS	584	69	3	24	0	488	67	0	0	0
bcDWPD	580	84	1	17	1	477	75	0	0	0
bcFNHS	577	92	2	27	1	455	85	0	0	0
bcFLMK	573	89	0	13	2	469	82	0	0	0
bcEPWP	570	75	3	27	0	465	65	0	0	0
bcAIAB	566	118	3	20	1	424	105	0	0	0
bcEMWI	562	59	0	13	1	489	57	0	0	0
bcDVWQ	559	80	1	16	3	459	77	0	0	0
bcGXCE	556	73	3	15	0	465	69	0	0	0
bcGTHN	552	91	5	19	1	436	91	0	0	0
bcGEWG	549	61	4	20	0	464	60	0	0	0
bcDBJP	545	114	1	20	1	409	99	0	0	0
bcBOKH	542	118	4	23	1	396	89	0	0	0
bcHRDI	538	76	1	13	0	448	75	0	0	0
bcHHST	535	98	2	16	0	419	90	0	0	0
bcFMKD	531	53	4	12	2	460	52	0	0	0
bcFCGB	527	78	4	21	2	422	77	0	0	0
bcEMXC	524	74	3	13	0	434	70	0	0	0
bcAWVQ	520	68	4	17	0	431	71	0	0	0
bcAZXB	517	85	4	22	2	404	86	0	0	0
bcDAJX	513	75	0	14	3	421	67	0	0	0
bcHGRF	509	78	2	17	0	412	72	0	0	0
bcFZNQ	505	120	1	19	1	364	105	0	0	0
bcGRJM	501	88	2	6	1	404	81	0	0	0
bcHXOL	498	73	2	12	1	410	69	0	0	0
bcICSB	494	77	4	25	2	386	73	0	0	0
bcDOBA	490	100	1	22	1	366	88	0	0	0
bcHCOA	486	61	3	19	2	401	61	0	0	0
bcAZNA	482	104	1	18	2	357	100	0	0	0
bcBQQU	478	59	2	19	0	398	55	0	0	0
bcCHQJ	474	92	1	19	6	356	88	0	0	0
bcHGQY	470	59	2	16	1	392	50	0	0	0
bcHDAN	465	84	5	16	1	359	75	0	0	0
bcIISU	461	125	1	19	0	316	109	0	0	0
bcFWYX	456	62	2	15	0	377	55	0	0	0
bcDUAT	452	93	4	24	0	331	85	0	0	0
bcIHMR	447	73	0	18	1	355	67	0	0	0
bcDGXZ	443	74	2	11	2	354	71	0	0	0
bcFWTD	439	65	6	14	2	352	64	0	0	0
bcCSQS	434	70	1	14	0	349	67	0	0	0
bcFOGE	430	71	1	19	2	337	62	0	0	0
bcIEOQ	425	51	2	16	0	356	46	0	0	0
bcBMPA	421	100	0	27	2	292	89	0	0	0
bcFGQG	416	80	3	21	0	312	72	0	0	0
bcBKLG	411	105	2	24	0	280	106	0	0	0
bcBQEF	407	57	1	15	0	334	52	0	0	0
bcGRRF	401	127	3	35	1	235	122	0	0	0
bcGAVQ	397	69	0	10	1	317	63	0	0	0
bcFSAR	392	70	2	12	1	307	69	0	0	0
bcFCIN	386	67	2	13	0	304	69	0	0	0
bcAZSQ	380	89	3	17	2	269	81	0	0	0
bcBVYI	375	79	0	17	1	278	69	0	0	0
bcESHA	369	49	2	21	2	295	44	0	0	0
bcBPXU	363	65	1	15	1	281	66	0	0	0
bcGZJZ	358	44	1	4	0	309	43	0	0	0
bcBAQT	351	124	2	25	2	198	115	0	0	0
bcFZZI	345	61	0	19	0	265	58	0	0	0
bcHLLE	339	70	4	10	1	254	70	0	0	0
bcDJVQ	333	49	2	15	1	266	47	0	0	0
bcGLXD	326	63	1	15	2	245	58	0	0	0
bcDPLA	320	82	1	22	2	213	75	0	0	0
bcFBTK	313	72	2	12	2	225	70	0	0	0
bcFQND	306	52	3	8	2	241	52	0	0	0
bcAUBX	298	58	1	12	0	227	53	0	0	0
bcCLBB	289	64	0	25	0	200	55	0	0	0
bcGXSO	282	39	1	11	0	231	38	0	0	0
bcESKS	275	35	2	15	0	223	36	0	0	0
bcBEOX	266	71	0	15	0	180	61	0	0	0
bcATCC	259	47	2	16	1	193	45	0	0	0
bcGQJX	251	43	3	6	1	198	41	0	0	0
bcDMFU	44432	26592	416	5513	359	11552	25838	0	0	0
bcDMEL	31970	19428	285	4348	143	7766	18071	0	0	0
bcDSEC	24850	15128	253	3183	324	5962	15477	0	0	0
bcEXJF	20785	11708	161	1503	112	7301	11578	0	0	0
bcFFHM	18063	10736	258	2550	99	4420	9579	0	0	0
bcHIKW	16010	7062	103	4469	161	4215	6410	0	0	0
bcENHV	14275	9693	113	1542	28	2899	8373	0	0	0
bcGUMR	12889	8115	88	1493	70	3123	6801	0	0	0
bcEOGH	11790	7416	90	1299	98	2887	6746	0	0	0
bcBCGO	10816	6515	152	1185	46	2918	5534	0	0	0
bcCPWW	10057	6318	66	962	34	2677	5383	0	0	0
bcBGMY	9237	5154	96	919	49	3019	4649	0	0	0
bcHVPB	8595	5605	57	1207	17	1709	4486	0	0	0
bcFODT	7908	4985	73	698	23	2129	4112	0	0	0
