Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcEHCC	737	78	6	25	3	625	82	0	0	0
bcAJEK	727	66	4	28	0	629	65	0	0	0
bcEIUB	718	96	2	11	1	608	90	0	0	0
bcFONS	707	56	0	14	2	635	55	0	0	0
bcAEIB	698	82	8	26	5	577	85	0	0	0
bcAMLU	689	72	3	26	1	587	74	0	0	0
bcFVKD	679	74	2	16	2	585	65	0	0	0
bcBOMF	670	53	2	15	1	599	51	0	0	0
bcGLUV	660	91	3	21	0	545	92	0	0	0
bcHBNM	650	77	3	25	1	544	77	0	0	0
bcHRZU	640	82	4	17	3	534	79	0	0	0
bcFZJA	632	66	2	12	5	547	62	0	0	0
bcDRPG	622	70	3	20	0	529	66	0	0	0
bcGEMD	613	57	3	24	0	529	58	0	0	0
bcDRCJ	605	57	5	16	2	525	58	0	0	0
bcEXHK	595	79	2	15	2	497	76	0	0	0
bcGQDE	586	79	1	14	2	490	79	0	0	0
bcBJEK	577	55	4	12	0	506	56	0	0	0
bcDPXE	568	88	7	18	1	454	94	0	0	0
bcDGIV	560	54	4	18	2	482	53	0	0	0
bcEBEA	551	73	1	13	0	464	71	0	0	0
bcHGRE	542	47	1	4	0	490	45	0	0	0
bcAJEZ	533	38	3	15	1	476	39	0	0	0
bcHFNK	525	40	2	14	0	469	38	0	0	0
bcGCEV	517	66	6	13	2	430	63	0	0	0
bcBRSW	507	48	2	11	2	444	50	0	0	0
bcFTKK	498	37	2	22	0	437	37	0	0	0
bcAMJP	491	189	5	45	1	251	174	0	0	0
bcHDAJ	483	190	3	32	3	255	166	0	0	0
bcCYMC	475	38	2	8	0	427	37	0	0	0
bcFEMH	467	41	2	9	0	415	42	0	0	0
bcHUYH	460	46	3	10	2	399	47	0	0	0
bcAHUG	453	43	3	14	2	391	44	0	0	0
bcEAEG	447	41	1	14	0	391	41	0	0	0
bcGXLA	440	65	3	6	1	365	64	0	0	0
bcBFYC	434	48	3	10	3	370	46	0	0	0
bcBAWG	427	48	1	5	0	373	43	0	0	0
bcEAVJ	421	50	4	19	0	348	54	0	0	0
bcGZYX	414	42	4	16	0	352	45	0	0	0
bcDLVO	408	65	5	24	0	314	75	0	0	0
bcEMPF	403	204	2	25	1	171	167	0	0	0
bcHNNM	396	27	4	10	0	355	30	0	0	0
bcCOAS	391	174	2	33	1	181	165	0	0	0
bcHBWV	386	22	3	6	0	355	25	0	0	0
bcDYXG	381	46	1	10	1	323	47	0	0	0
bcFHME	375	34	1	9	2	329	31	0	0	0
bcBBPV	370	36	4	13	2	315	40	0	0	0
bcBVIA	364	82	4	27	0	251	76	0	0	0
bcFVXE	359	103	3	29	0	224	86	0	0	0
bcCLCY	354	30	0	6	1	317	29	0	0	0
bcEXCS	349	48	0	12	1	288	45	0	0	0
bcAOSW	344	45	3	21	1	274	45	0	0	0
bcGBFC	339	36	1	12	0	290	35	0	0	0
bcAZBS	335	57	4	10	0	264	58	0	0	0
bcCUKH	330	34	3	11	1	281	36	0	0	0
bcBJFO	326	12	1	6	1	306	14	0	0	0
bcHYRD	322	44	1	9	0	268	40	0	0	0
bcECTE	316	33	0	7	0	276	32	0	0	0
bcDQFN	312	37	3	5	0	267	37	0	0	0
bcEULR	307	26	2	8	0	271	27	0	0	0
bcFCAR	303	32	2	11	1	257	33	0	0	0
bcCYHM	299	34	2	6	2	255	35	0	0	0
bcBYWT	295	37	0	14	0	244	36	0	0	0
bcCOYW	291	18	2	6	0	265	19	0	0	0
bcCLZH	288	29	5	7	0	247	33	0	0	0
bcDQYL	284	10	2	4	0	268	12	0	0	0
bcDLHQ	281	39	1	4	0	237	38	0	0	0
bcDCXF	277	24	1	5	0	247	25	0	0	0
bcGWQW	273	35	0	3	0	235	33	0	0	0
bcCTZS	270	38	2	18	1	211	40	0	0	0
bcCXGZ	266	70	2	18	0	176	64	0	0	0
bcBIGG	263	34	1	6	0	222	33	0	0	0
bcEJJQ	259	23	3	7	0	226	23	0	0	0
bcFIDF	256	118	3	22	1	112	105	0	0	0
bcASHR	253	18	3	2	0	230	20	0	0	0
bcBOGA	17152	10010	176	1773	99	5094	13047	0	0	0
bcDNVO	12535	6467	93	716	46	5213	7485	0	0	0
bcAWQD	10260	3811	75	3303	190	2881	4022	0	0	0
bcEYNF	8486	4416	82	642	34	3312	4729	0	0	0
bcGQNL	7235	3598	48	475	26	3088	3766	0	0	0
bcGNSS	6370	2663	58	470	40	3139	2819	0	0	0
bcFMHA	5454	2975	52	567	48	1812	3045	0	0	0
bcFMNZ	4798	2241	50	472	13	2022	2230	0	0	0
bcAZHO	4217	572	17	2290	111	1227	632	0	0	0
bcELQV	3803	1702	35	270	10	1786	1649	0	0	0
bcHKHD	3465	281	13	74	3	3094	284	0	0	0
bcEQTT	3193	1243	25	253	16	1656	1243	0	0	0
bcBFUY	2990	109	16	41	0	2824	126	0	0	0
bcFSCB	2812	253	11	59	6	2483	262	0	0	0
bcEVXY	2671	196	16	46	3	2410	201	0	0	0
bcHYLM	2551	203	8	52	2	2286	209	0	0	0
bcEQOF	2450	168	11	50	2	2219	175	0	0	0
bcBJIQ	2359	189	15	40	0	2115	198	0	0	0
bcHRPZ	2292	173	11	43	1	2064	185	0	0	0
bcCLDR	2221	172	13	43	3	1990	177	0	0	0
bcEEBK	2170	1055	19	166	12	918	955	0	0	0
bcGYRV	2117	186	12	44	2	1873	186	0	0	0
bcFKWO	2068	179	5	65	1	1818	183	0	0	0
bcGBMR	2026	123	9	40	6	1848	129	0	0	0
bcHZEZ	1984	220	5	48	2	1709	218	0	0	0
bcIFKV	1945	97	10	42	3	1793	109	0	0	0
bcGZLT	1910	143	14	54	2	1697	154	0	0	0
bcBUWJ	1873	210	7	54	5	1597	220	0	0	0
bcBLNP	1840	127	11	27	3	1672	135	0	0	0
bcBCLM	1809	385	9	78	1	1336	349	0	0	0
bcCNNO	1778	139	5	40	1	1593	140	0	0	0
bcDOCQ	1750	612	14	88	14	1022	573	0	0	0
bcHFTR	1725	132	11	37	1	1544	137	0	0	0
bcFMDB	1699	108	11	34	1	1545	118	0	0	0
bcEJZI	1677	131	5	38	1	1502	134	0	0	0
bcFFNU	1655	126	9	33	2	1485	130	0	0	0
bcFOSF	1633	131	4	40	5	1453	131	0	0	0
bcDKLX	1612	133	11	45	2	1421	137	0	0	0
bcDNZU	1589	106	4	28	0	1451	102	0	0	0
bcDDOL	1573	448	6	43	6	1070	407	0	0	0
bcFIRJ	1552	186	6	59	0	1301	180	0	0	0
bcHJRG	1532	144	7	36	0	1345	144	0	0	0
bcANSH	1515	103	12	24	4	1372	115	0	0	0
bcGPXE	1500	264	11	37	3	1185	251	0	0	0
bcBTKR	1481	165	5	38	0	1273	163	0	0	0
bcFRSP	1465	100	9	26	1	1329	105	0	0	0
bcHJYL	1449	92	10	28	3	1316	100	0	0	0
bcBRNF	1434	160	4	40	1	1229	161	0	0	0
bcAHOX	1418	159	10	30	0	1219	162	0	0	0
bcFTFY	1403	121	8	28	1	1245	131	0	0	0
bcCZNP	1390	114	7	38	2	1229	118	0	0	0
bcGRCO	1375	140	3	33	0	1199	142	0	0	0
bcETBK	1362	122	1	33	2	1204	118	0	0	0
bcAZPW	1347	140	9	22	2	1174	131	0	0	0
bcAJPP	1333	97	8	21	1	1206	105	0	0	0
bcDCOW	1319	103	5	36	2	1173	102	0	0	0
bcHAZL	1306	109	6	37	1	1153	112	0	0	0
bcDSBK	1293	101	8	34	1	1149	104	0	0	0
bcFLNS	1279	114	7	18	2	1138	120	0	0	0
bcCXXF	1266	94	4	18	1	1149	95	0	0	0
bcBIGP	1252	106	8	29	2	1107	105	0	0	0
bcCEQQ	1238	86	5	19	2	1126	91	0	0	0
bcEZGG	1226	123	9	37	0	1057	123	0	0	0
bcARUL	1212	92	11	18	3	1088	96	0	0	0
bcGHGJ	1199	91	2	26	1	1079	92	0	0	0
bcDDWL	1188	633	13	105	7	430	609	0	0	0
bcEBUN	1177	68	6	23	5	1075	73	0	0	0
bcDORZ	1166	106	6	26	2	1026	101	0	0	0
bcFSQD	1154	110	3	29	2	1010	112	0	0	0
bcCCYZ	1143	90	1	21	3	1028	90	0	0	0
bcEDLS	1132	92	4	18	2	1016	93	0	0	0
bcFSAB	1123	134	8	23	0	958	131	0	0	0
bcAGRV	1113	77	8	15	0	1013	80	0	0	0
bcEQDD	1100	81	5	20	1	993	82	0	0	0
bcHSCY	1089	223	2	47	0	817	188	0	0	0
bcDXQR	1078	95	6	21	2	954	101	0	0	0
bcEFCM	1065	109	5	24	0	927	110	0	0	0
bcAVTY	1055	98	6	23	1	927	97	0	0	0
bcALZQ	1046	96	6	25	1	918	94	0	0	0
bcDDUO	1035	98	6	29	1	901	97	0	0	0
bcGCJT	1026	106	4	27	3	886	106	0	0	0
bcGHBH	1015	84	5	22	3	901	88	0	0	0
bcICDK	1005	132	7	23	4	839	135	0	0	0
bcCERS	995	79	4	22	1	889	82	0	0	0
bcDPUE	985	592	8	75	5	305	506	0	0	0
bcESCM	974	90	6	25	0	853	94	0	0	0
bcHHDF	964	122	3	19	1	819	113	0	0	0
bcGEZM	953	67	3	26	0	857	66	0	0	0
bcBFWW	943	90	7	19	2	825	92	0	0	0
bcCFXE	933	106	2	32	1	792	106	0	0	0
bcFRTJ	923	98	5	30	6	784	98	0	0	0
bcECFR	912	95	3	23	1	790	88	0	0	0
bcHJOA	903	78	4	39	4	778	81	0	0	0
bcDGKD	894	401	8	70	4	411	366	0	0	0
bcHIRZ	885	59	2	19	1	804	56	0	0	0
bcHDOS	874	113	2	26	3	730	102	0	0	0
bcBTMB	864	81	6	20	0	757	87	0	0	0
bcFGCX	854	72	2	21	1	758	72	0	0	0
bcCFRS	844	60	8	22	1	753	63	0	0	0
bcFEOH	833	95	7	26	0	705	97	0	0	0
bcHRJC	823	69	5	21	2	726	74	0	0	0
bcHVHI	815	73	4	19	1	718	77	0	0	0
bcHTVX	804	58	2	21	1	722	60	0	0	0
bcDWCR	795	57	4	17	1	716	61	0	0	0
bcCEGP	785	70	2	18	0	695	71	0	0	0
bcAUCN	775	56	3	8	0	708	57	0	0	0
bcIALE	766	86	4	22	2	652	89	0	0	0
bcFLLU	755	50	4	16	1	684	52	0	0	0
bcFWMU	746	92	6	21	2	625	94	0	0	0
bcHXCJ	737	69	5	19	1	643	71	0	0	0
bcFNRC	727	61	5	11	2	648	63	0	0	0
bcFJZV	718	85	2	20	1	610	84	0	0	0
bcAQHP	707	72	3	14	0	618	71	0	0	0
bcHUPJ	698	43	2	9	2	642	46	0	0	0
bcAIOC	689	67	2	20	0	600	67	0	0	0
bcFGXT	679	86	4	16	2	571	81	0	0	0
bcFFYZ	669	71	4	17	2	575	70	0	0	0
bcFKZV	660	90	3	16	1	550	86	0	0	0
bcCIWD	650	82	1	20	2	545	73	0	0	0
bcFCPN	640	62	1	11	0	566	62	0	0	0
bcGYBB	631	69	1	12	1	548	67	0	0	0
bcCTXC	622	110	1	31	2	478	108	0	0	0
bcBMSG	613	58	1	17	1	536	53	0	0	0
bcCEMN	605	72	2	9	2	520	75	0	0	0
bcEPJM	595	53	4	18	0	520	51	0	0	0
bcFPYU	586	44	5	10	2	525	48	0	0	0
bcHYWO	577	70	2	15	0	490	71	0	0	0
bcFSSU	568	46	6	10	0	506	46	0	0	0
bcCYQU	560	301	7	46	2	204	261	0	0	0
bcGCPY	550	29	2	12	0	507	30	0	0	0
bcDMJW	542	126	3	28	3	382	113	0	0	0
bcBXZY	533	55	4	7	0	467	54	0	0	0
bcELZO	525	39	1	7	1	477	37	0	0	0
bcHIYV	516	39	6	10	1	460	40	0	0	0
bcGHNM	507	51	3	14	2	437	52	0	0	0
bcFHUG	498	75	6	18	0	399	84	0	0	0
bcDQKY	491	224	7	49	8	203	201	0	0	0
bcAWOO	483	43	1	9	0	430	40	0	0	0
bcCIZK	475	43	4	11	1	416	45	0	0	0
bcHGIP	467	63	1	22	2	379	53	0	0	0
bcEWKU	460	47	1	10	0	402	46	0	0	0
bcERCP	453	48	1	14	2	388	47	0	0	0
bcBQKP	447	60	1	16	0	370	59	0	0	0
bcHUJC	440	39	2	9	1	389	37	0	0	0
bcBURU	434	33	3	12	1	385	35	0	0	0
bcCLZS	427	38	2	14	0	373	37	0	0	0
bcESGY	421	35	2	10	0	374	35	0	0	0
bcICUZ	414	53	4	15	1	341	52	0	0	0
bcDJHX	408	41	3	17	0	347	41	0	0	0
bcHVNO	403	29	2	7	0	365	26	0	0	0
bcIGDZ	396	40	3	11	0	342	41	0	0	0
bcBMDK	391	55	0	10	0	326	53	0	0	0
bcGTPM	386	50	2	11	0	323	51	0	0	0
bcHBFE	381	171	5	24	1	180	182	0	0	0
bcEMXO	375	36	2	15	0	322	38	0	0	0
bcEQMI	370	30	2	10	0	328	32	0	0	0
bcEAKW	364	168	2	16	3	175	149	0	0	0
bcFRPI	359	42	2	6	1	308	42	0	0	0
bcDAFA	354	34	3	5	0	312	39	0	0	0
bcAOFG	349	36	0	8	0	305	34	0	0	0
bcDLXG	344	68	2	4	0	270	64	0	0	0
bcBTOI	339	46	3	10	1	279	47	0	0	0
bcIEKC	335	37	3	8	0	287	39	0	0	0
bcIFQI	330	38	4	10	0	278	36	0	0	0
bcCAPF	326	94	0	31	2	199	84	0	0	0
bcCKFY	322	55	3	20	4	240	52	0	0	0
bcDYZS	316	23	4	18	0	271	24	0	0	0
bcBRRT	312	45	1	11	0	255	42	0	0	0
bcEWXP	307	35	0	8	1	263	35	0	0	0
bcBUVJ	303	111	4	24	0	164	101	0	0	0
bcABRL	299	39	3	11	0	246	41	0	0	0
bcFNQR	295	37	2	9	0	247	37	0	0	0
bcCGAL	291	10	2	2	1	276	13	0	0	0
bcEZHS	288	70	2	16	0	200	64	0	0	0
bcGFCQ	284	28	2	5	0	249	27	0	0	0
bcFNPW	281	27	4	6	0	244	29	0	0	0
bcCPJD	277	29	0	3	0	245	29	0	0	0
bcABDA	273	30	2	10	1	230	31	0	0	0
bcCZNT	270	30	2	9	1	228	28	0	0	0
bcBOUM	266	124	4	11	2	125	110	0	0	0
bcFRLQ	263	23	4	8	1	227	25	0	0	0
bcADDZ	259	47	2	11	0	199	49	0	0	0
bcGPAU	256	21	0	17	1	217	19	0	0	0
bcDDIL	253	27	2	4	0	220	27	0	0	0
bcDKYT	17079	9828	194	1597	103	5357	11650	0	0	0
bcCTJE	12519	6942	125	1132	47	4273	7941	0	0	0
bcGEFM	10253	5718	86	963	145	3341	6581	0	0	0
bcDMUT	8480	4464	69	715	29	3203	5249	0	0	0
bcHPQI	7234	3296	67	327	34	3510	3431	0	0	0
bcBZJA	6370	3494	68	762	35	2011	3615	0	0	0
bcFKLQ	5451	2340	56	422	18	2615	2254	0	0	0
bcHCOS	4797	2490	48	477	11	1771	2629	0	0	0
bcGQRO	4216	1755	29	350	15	2067	1784	0	0	0
bcAXCC	3802	1768	27	312	9	1686	1839	0	0	0
bcGAGN	3456	1827	47	325	23	1234	1843	0	0	0
bcBQSD	3193	857	27	73	27	2209	821	0	0	0
bcGFMM	2990	232	8	60	8	2682	234	0	0	0
bcIFLD	2811	1478	21	179	6	1127	1389	0	0	0
bcBIMK	2669	1401	26	232	10	1000	1407	0	0	0
bcHPGC	2551	168	12	47	5	2319	174	0	0	0
bcEAEK	2450	169	11	47	0	2223	173	0	0	0
bcEBFU	2359	176	14	53	2	2114	184	0	0	0
bcBRNA	2291	166	12	52	4	2057	175	0	0	0
bcGZAD	2221	158	12	57	2	1992	165	0	0	0
bcGLDM	2169	165	10	51	1	1942	176	0	0	0
bcHJTC	2117	956	19	144	7	991	938	0	0	0
bcEFPC	2068	222	9	48	4	1785	218	0	0	0
bcDSWF	2026	181	6	31	4	1804	167	0	0	0
bcHYRF	1984	163	12	50	2	1757	175	0	0	0
bcBYRQ	1945	204	6	43	1	1691	195	0	0	0
bcEEFP	1910	225	12	49	1	1623	225	0	0	0
bcFDSF	1873	445	20	48	10	1350	399	0	0	0
bcEHMJ	1840	198	8	39	3	1592	190	0	0	0
bcBOLV	1809	136	9	45	5	1614	136	0	0	0
bcAFUA	1778	97	13	31	1	1636	109	0	0	0
bcFYJG	1750	597	15	76	18	1044	534	0	0	0
bcBPWU	1725	132	5	31	1	1556	134	0	0	0
bcBUQD	1699	111	8	26	1	1553	115	0	0	0
bcEUEE	1677	161	10	39	3	1464	171	0	0	0
bcEWVA	1655	476	14	56	6	1103	410	0	0	0
bcAPFS	1633	120	9	35	2	1467	119	0	0	0
bcDIZD	1612	99	9	31	2	1471	112	0	0	0
bcAYIG	1589	191	7	57	2	1332	187	0	0	0
bcDXLA	1573	177	6	42	1	1347	172	0	0	0
bcGZJR	1552	114	7	30	2	1399	115	0	0	0
bcGOLL	1532	599	13	369	12	539	542	0	0	0
bcASJN	1515	130	10	28	2	1345	132	0	0	0
bcFZNX	1500	130	8	40	2	1320	130	0	0	0
bcFNKX	1481	130	10	23	2	1316	138	0	0	0
bcDVIY	1465	90	10	23	2	1340	98	0	0	0
bcEJUE	1449	104	6	28	4	1307	105	0	0	0
bcHATA	1434	135	3	40	5	1251	135	0	0	0
bcGLBM	1418	125	8	22	0	1263	122	0	0	0
bcAFQV	1403	129	2	24	0	1248	122	0	0	0
bcFOQO	1390	191	10	42	2	1145	190	0	0	0
bcGKSC	1375	123	11	45	2	1194	120	0	0	0
bcDEIY	1362	114	11	39	2	1196	122	0	0	0
bcCXLM	1347	119	7	26	2	1193	118	0	0	0
bcHJIL	1333	95	9	26	1	1202	97	0	0	0
bcHMVT	1318	107	4	23	5	1179	111	0	0	0
bcEQYW	1306	634	14	116	4	538	595	0	0	0
bcEITV	1293	624	11	113	3	542	563	0	0	0
bcIJVR	1279	150	7	28	2	1092	155	0	0	0
bcDKKO	1266	100	7	28	0	1131	102	0	0	0
bcGAQQ	1251	404	10	95	4	738	365	0	0	0
bcFBZR	1238	91	4	34	0	1109	97	0	0	0
bcHWBZ	1225	125	3	30	1	1066	120	0	0	0
bcFSVT	1212	131	8	22	3	1048	129	0	0	0
bcAPXL	1199	107	5	31	0	1056	109	0	0	0
bcBFAV	1188	92	11	32	0	1053	99	0	0	0
bcBAXR	1177	102	5	35	1	1034	108	0	0	0
bcEBBX	1166	70	10	19	2	1065	80	0	0	0
bcFGJQ	1154	143	4	21	2	984	140	0	0	0
bcFPEP	1143	107	5	25	0	1006	99	0	0	0
bcABQM	1132	85	1	23	0	1023	84	0	0	0
bcERAG	1123	92	5	22	2	1002	89	0	0	0
bcFEUT	1113	92	5	24	1	991	90	0	0	0
bcBHDZ	1101	138	16	30	3	914	145	0	0	0
bcCRHQ	1089	98	8	21	1	961	99	0	0	0
bcDLSH	1078	110	4	34	1	929	109	0	0	0
bcIIEJ	1065	237	6	62	4	756	233	0	0	0
bcBKWA	1055	100	4	23	2	926	98	0	0	0
bcDGLD	1046	441	13	52	1	539	421	0	0	0
bcCVKW	1035	84	3	25	2	921	85	0	0	0
bcDROI	1026	70	3	14	1	938	69	0	0	0
bcHYCU	1015	96	4	28	0	887	102	0	0	0
bcGKTW	1005	124	8	39	2	832	131	0	0	0
bcCUJR	995	93	5	28	4	865	91	0	0	0
bcAWXY	985	111	7	21	1	845	116	0	0	0
bcCNIT	974	93	6	20	0	855	94	0	0	0
bcBEUD	964	314	5	56	1	588	275	0	0	0
bcEOXF	953	87	4	18	1	843	88	0	0	0
bcBNCL	943	262	7	63	2	609	218	0	0	0
bcERUC	933	66	4	18	1	844	68	0	0	0
bcCQXE	923	85	7	25	2	804	84	0	0	0
bcIJEC	912	101	3	28	2	778	97	0	0	0
bcCHXZ	903	71	4	18	2	808	73	0	0	0
bcFBSH	894	84	0	30	0	780	82	0	0	0
bcGFTV	885	78	3	17	1	786	77	0	0	0
bcCZPK	874	80	2	11	0	781	78	0	0	0
bcGGYM	863	87	2	17	0	757	87	0	0	0
bcDHAV	854	94	8	22	4	726	97	0	0	0
bcGIIM	844	104	4	17	1	718	106	0	0	0
bcCYSI	833	47	3	17	0	766	49	0	0	0
bcELMS	823	78	3	20	2	720	80	0	0	0
bcEYQC	815	80	1	26	3	705	78	0	0	0
bcFEMV	804	97	9	31	0	667	105	0	0	0
bcHYCM	795	72	0	23	0	700	68	0	0	0
bcGWJV	785	46	5	18	0	716	50	0	0	0
bcDPES	775	71	3	21	1	679	75	0	0	0
bcDKMZ	766	77	6	20	1	662	81	0	0	0
bcASYH	755	91	5	22	2	635	96	0	0	0
bcFNRJ	746	95	6	27	3	615	95	0	0	0
bcAXHM	737	94	2	28	1	612	90	0	0	0
bcEPCQ	727	81	3	26	1	616	79	0	0	0
bcEAUW	718	68	7	19	2	622	75	0	0	0
bcGFRW	707	65	1	20	0	621	65	0	0	0
bcDNII	698	73	3	16	2	604	72	0	0	0
bcEDXK	689	92	5	17	0	575	94	0	0	0
bcCSYS	679	55	4	16	0	604	59	0	0	0
bcAYEL	669	52	5	15	1	596	52	0	0	0
bcBGAA	660	79	2	20	1	558	72	0	0	0
bcGUOI	650	66	2	16	2	564	67	0	0	0
bcGIEH	640	57	7	13	0	563	65	0	0	0
bcFSEI	631	316	0	52	5	258	258	0	0	0
bcIJTW	622	49	1	14	0	558	46	0	0	0
bcAKWY	613	34	2	7	2	568	36	0	0	0
bcFUJJ	605	48	3	9	1	544	47	0	0	0
bcBGWS	595	68	1	24	0	502	69	0	0	0
bcBFFY	586	78	4	19	1	484	80	0	0	0
bcANJD	576	56	1	12	1	506	54	0	0	0
bcEODH	568	66	0	21	0	481	63	0	0	0
bcCMUS	560	66	3	11	1	479	70	0	0	0
bcFKRM	550	80	1	12	2	455	74	0	0	0
bcBGDW	542	42	2	16	1	481	41	0	0	0
bcAYZI	533	52	4	23	2	452	54	0	0	0
bcATIC	525	42	2	16	0	465	44	0	0	0
bcERCR	516	46	3	9	2	456	46	0	0	0
bcDZRQ	507	40	3	11	0	453	40	0	0	0
bcHRJP	498	66	5	17	1	409	62	0	0	0
bcAVQX	491	181	3	29	1	277	169	0	0	0
bcDYQG	483	36	2	5	0	440	38	0	0	0
bcBRVS	475	40	3	7	1	424	40	0	0	0
bcHFYP	467	72	5	7	1	382	75	0	0	0
bcFBHB	460	35	2	14	1	408	37	0	0	0
bcEEWS	453	48	2	7	1	395	52	0	0	0
bcATTT	447	55	0	16	0	376	52	0	0	0
bcEJQF	440	36	4	12	0	388	41	0	0	0
bcGQWU	434	40	0	8	0	386	40	0	0	0
bcDVOE	427	44	2	3	1	377	43	0	0	0
bcBKXQ	421	45	3	8	2	363	47	0	0	0
bcEVGL	414	39	1	14	1	359	39	0	0	0
bcBABP	408	27	9	16	0	356	36	0	0	0
bcFCAX	403	39	8	28	2	326	45	0	0	0
bcBZLZ	396	41	1	9	0	345	38	0	0	0
bcBQJW	391	33	1	10	0	347	32	0	0	0
bcDBUB	386	45	2	9	0	330	51	0	0	0
bcBERK	381	15	3	7	0	356	19	0	0	0
bcEUYK	375	34	2	10	0	329	36	0	0	0
bcAWTT	370	103	1	11	1	254	92	0	0	0
bcANBQ	364	125	2	31	2	204	111	0	0	0
bcFLSV	359	46	2	9	1	301	47	0	0	0
bcBHBE	354	65	2	22	2	263	63	0	0	0
bcDBOX	349	53	2	6	1	287	53	0	0	0
bcENUG	344	25	0	8	1	310	26	0	0	0
bcHQEO	339	58	0	5	2	274	54	0	0	0
bcFSWN	335	45	2	5	0	283	45	0	0	0
bcABHL	330	28	0	7	0	295	25	0	0	0
bcGITB	325	24	3	5	1	292	25	0	0	0
bcFFJE	322	28	2	5	0	287	29	0	0	0
bcEFQO	316	37	0	14	0	265	36	0	0	0
bcFCKD	312	43	0	10	0	259	41	0	0	0
bcAUJP	307	30	1	14	0	262	31	0	0	0
bcCDED	303	37	6	6	0	254	37	0	0	0
bcGEDA	299	56	2	7	2	232	52	0	0	0
bcGBVI	295	24	2	7	0	262	26	0	0	0
bcELOR	291	23	1	11	0	256	24	0	0	0
bcGAWB	288	23	2	11	0	252	24	0	0	0
bcHLSE	284	25	3	8	1	247	28	0	0	0
bcDRJV	281	58	2	8	0	213	54	0	0	0
bcEBTX	277	24	1	7	0	245	25	0	0	0
bcGBFQ	273	31	1	6	0	235	25	0	0	0
bcGBBY	270	90	1	14	2	163	74	0	0	0
bcDSTL	266	42	5	10	1	208	46	0	0	0
bcDFJP	263	40	0	8	0	215	37	0	0	0
bcBWSH	259	12	0	3	0	244	11	0	0	0
bcBXPG	256	32	1	10	0	213	34	0	0	0
bcDIRR	253	33	1	10	0	209	31	0	0	0
bcFPOO	16999	8933	155	1351	135	6425	11166	0	0	0
bcGRTN	12487	6970	122	1130	39	4226	8501	0	0	0
bcEMVU	10242	5674	100	1016	93	3359	6319	0	0	0
bcFBUN	8478	4020	116	1132	28	3182	5447	0	0	0
bcBEMD	7227	2829	54	1309	66	2969	3015	0	0	0
bcAMDX	6367	3532	58	491	10	2276	3726	0	0	0
bcIJNE	5450	2522	46	494	17	2371	2619	0	0	0
bcIKDG	4795	232	23	70	5	4465	252	0	0	0
bcGDBC	4214	2143	53	351	5	1662	2189	0	0	0
bcAWFU	3799	404	17	82	10	3286	384	0	0	0
bcHEPN	3455	339	20	67	4	3025	327	0	0	0
bcERJU	3191	1769	30	207	9	1176	1666	0	0	0
bcGAMF	2990	734	18	145	10	2083	664	0	0	0
bcHOPM	2810	1405	11	288	21	1085	1335	0	0	0
bcDWSM	2667	216	8	64	5	2374	218	0	0	0
bcEZIM	2551	277	23	130	27	2094	284	0	0	0
bcCMFP	2450	1096	18	277	17	1042	1072	0	0	0
bcBVDV	2359	202	15	57	4	2081	205	0	0	0
bcEPKS	2291	151	12	34	3	2091	153	0	0	0
bcBGUM	2220	182	8	42	3	1985	191	0	0	0
bcBBDK	2169	169	7	40	0	1953	168	0	0	0
bcCNSA	2116	184	8	45	0	1879	188	0	0	0
bcALVO	2067	149	6	35	4	1873	150	0	0	0
bcAWCG	2026	192	13	51	2	1768	201	0	0	0
bcHPOC	1984	162	8	55	5	1754	171	0	0	0
bcDKVI	1945	187	8	59	1	1690	188	0	0	0
bcDVBN	1909	115	17	38	2	1737	127	0	0	0
bcFOXU	1873	129	13	44	6	1681	132	0	0	0
bcEGYJ	1840	192	5	45	3	1595	194	0	0	0
bcIDQT	1808	207	13	58	1	1529	215	0	0	0
bcCRKU	1778	136	5	33	0	1604	137	0	0	0
bcBQTU	1750	204	10	45	3	1488	197	0	0	0
bcHHIR	1725	112	11	33	3	1566	120	0	0	0
bcHDZA	1699	325	5	40	3	1326	277	0	0	0
bcHAIA	1677	99	7	31	0	1540	101	0	0	0
bcCKBM	1655	132	5	43	1	1474	124	0	0	0
bcBFBB	1633	126	12	26	6	1463	134	0	0	0
bcBWDM	1612	100	16	25	2	1469	103	0	0	0
bcEAGQ	1589	805	15	123	4	642	724	0	0	0
bcGAAO	1573	144	8	37	1	1383	144	0	0	0
bcDMIM	1552	102	6	25	0	1419	106	0	0	0
bcDRLF	1532	812	18	150	3	549	764	0	0	0
bcEOHH	1515	95	5	20	3	1392	99	0	0	0
bcBYHJ	1500	141	5	44	2	1308	137	0	0	0
bcCTFG	1481	176	6	34	2	1263	178	0	0	0
bcGGWM	1465	87	12	19	1	1346	92	0	0	0
bcDUBJ	1449	109	7	30	1	1302	106	0	0	0
bcEHNH	1434	108	4	30	1	1291	115	0	0	0
bcIIVD	1418	113	8	29	0	1268	119	0	0	0
bcAVZQ	1404	93	11	31	1	1268	102	0	0	0
bcFKMH	1390	136	4	27	0	1223	133	0	0	0
bcGJPC	1375	123	4	27	0	1221	129	0	0	0
