Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcGZYN	1572	286	17	85	3	1181	263	0	0	0
bcEEWX	1511	295	14	59	7	1136	283	0	0	0
bcFEWU	1453	913	10	112	4	414	654	0	0	0
bcGNCG	1414	212	13	47	6	1136	209	0	0	0
bcDYXA	1374	380	5	82	3	904	305	0	0	0
bcENAN	1338	843	24	162	14	295	788	0	0	0
bcFTBH	1298	670	18	124	5	481	519	0	0	0
bcBXFG	1267	199	11	33	1	1023	190	0	0	0
bcDENN	1237	206	12	37	2	980	207	0	0	0
bcBGSD	1212	207	9	50	2	944	196	0	0	0
bcGQQO	1185	261	12	51	4	857	253	0	0	0
bcEEOI	1162	173	11	38	2	938	161	0	0	0
bcCIPE	1139	444	10	56	6	623	301	0	0	0
bcEODR	1117	256	7	45	3	806	224	0	0	0
bcHVUS	1098	307	16	71	2	702	251	0	0	0
bcANCO	1079	594	11	83	12	379	437	0	0	0
bcEYUT	1062	256	14	50	2	740	239	0	0	0
bcCIED	1043	183	9	27	4	820	158	0	0	0
bcCKJG	1028	215	2	47	4	760	169	0	0	0
bcDNTJ	1012	190	14	37	2	769	187	0	0	0
bcDCGL	998	117	17	35	1	828	119	0	0	0
bcDBKF	984	201	4	54	2	723	181	0	0	0
bcFKUD	970	176	8	48	3	735	160	0	0	0
bcBLUV	956	190	11	30	2	723	171	0	0	0
bcDGDE	945	129	5	27	2	782	123	0	0	0
bcFPIQ	932	178	3	42	1	708	153	0	0	0
bcIJQW	920	182	3	33	4	698	154	0	0	0
bcFHAW	909	160	9	35	3	702	145	0	0	0
bcABVI	897	186	8	39	2	662	169	0	0	0
bcGQFX	887	133	10	34	6	704	131	0	0	0
bcCTHG	877	152	12	26	0	687	140	0	0	0
bcCLNI	867	177	9	46	5	630	146	0	0	0
bcFFTC	857	361	11	42	9	434	249	0	0	0
bcDYXW	846	128	11	32	1	674	122	0	0	0
bcDFRF	836	173	10	33	3	617	156	0	0	0
bcCDTE	827	230	7	40	1	549	198	0	0	0
bcHDUX	818	454	6	109	5	244	319	0	0	0
bcGOAQ	810	190	7	38	6	569	166	0	0	0
bcIATC	801	235	5	193	14	354	187	0	0	0
bcHVGZ	792	137	7	32	2	614	125	0	0	0
bcBTAT	784	169	9	31	2	573	160	0	0	0
bcDUPL	776	213	5	45	3	510	176	0	0	0
bcAVDO	769	156	7	41	2	563	143	0	0	0
bcEVZL	760	169	6	39	3	543	145	0	0	0
bcCLXN	752	454	9	106	4	179	343	0	0	0
bcAFCW	744	418	10	131	8	177	359	0	0	0
bcHGBA	736	177	6	35	3	515	152	0	0	0
bcCTRZ	729	140	4	42	2	541	128	0	0	0
bcEULZ	721	125	8	32	0	556	114	0	0	0
bcGYCI	715	111	5	26	1	572	101	0	0	0
bcHIUQ	708	266	4	54	3	381	216	0	0	0
bcADKG	701	131	5	36	1	528	126	0	0	0
bcEBCW	694	158	6	23	3	504	136	0	0	0
bcAVPI	687	134	8	23	1	521	124	0	0	0
bcFDXE	680	133	9	26	2	510	115	0	0	0
bcFJMT	673	215	2	36	3	417	175	0	0	0
bcGNUV	666	143	8	27	5	483	135	0	0	0
bcCXOY	660	129	6	19	4	502	120	0	0	0
bcCVLU	653	113	2	27	2	509	102	0	0	0
bcBQYH	646	375	8	92	4	167	234	0	0	0
bcDUMC	640	336	8	79	3	214	270	0	0	0
bcFXPE	634	413	12	70	6	133	311	0	0	0
bcDHJY	627	135	4	26	3	459	107	0	0	0
bcHSIH	621	107	5	24	1	484	96	0	0	0
bcGGFS	614	377	9	78	5	145	285	0	0	0
bcBFFS	608	133	8	20	0	447	114	0	0	0
bcGCJS	601	125	5	23	0	448	110	0	0	0
bcAVNM	595	86	6	36	0	467	87	0	0	0
bcDJEO	588	165	8	52	0	363	156	0	0	0
bcGAIF	582	156	7	31	2	386	126	0	0	0
bcBGVH	576	95	4	21	2	454	83	0	0	0
bcDKJJ	569	329	10	75	1	154	246	0	0	0
bcATEZ	562	158	4	20	0	380	131	0	0	0
bcGCPK	556	107	8	24	1	416	98	0	0	0
bcHGRR	550	322	0	70	1	157	218	0	0	0
bcATHR	543	134	8	33	1	367	132	0	0	0
bcGHEH	536	93	5	28	0	410	86	0	0	0
bcIGTK	530	125	5	20	0	380	103	0	0	0
bcCUAW	524	149	5	30	1	339	127	0	0	0
bcFOOC	517	114	1	22	0	380	99	0	0	0
bcCJNH	511	122	3	35	2	349	118	0	0	0
bcCQSM	505	92	6	20	0	387	87	0	0	0
bcIEMF	500	118	11	36	2	333	118	0	0	0
bcBJSD	494	234	13	73	0	174	172	0	0	0
bcBATZ	488	101	8	20	2	357	92	0	0	0
bcGGLT	481	105	6	22	1	347	97	0	0	0
bcESHT	475	140	8	28	9	290	132	0	0	0
bcHHRL	469	96	7	22	1	343	92	0	0	0
bcFOSA	463	122	6	27	3	305	111	0	0	0
bcGUZB	457	100	4	27	5	321	93	0	0	0
bcHCKU	450	90	4	15	0	341	78	0	0	0
bcETTP	445	95	6	16	0	328	86	0	0	0
bcDCPS	438	220	7	38	0	173	150	0	0	0
bcAMMA	433	107	4	14	3	305	95	0	0	0
bcEIYT	427	110	2	24	3	288	84	0	0	0
bcELFM	422	92	2	16	1	311	80	0	0	0
bcGOMD	416	100	3	32	1	280	83	0	0	0
bcCGAY	411	263	2	51	0	95	180	0	0	0
bcFLHM	405	108	6	14	1	276	103	0	0	0
bcHASE	398	116	3	23	1	255	89	0	0	0
bcBBPH	393	101	6	18	3	265	97	0	0	0
bcHYEJ	387	189	9	47	2	140	156	0	0	0
bcBDIC	381	114	6	25	1	235	114	0	0	0
bcFMOU	375	76	4	32	1	262	74	0	0	0
bcIHRQ	370	91	0	17	1	261	62	0	0	0
bcCLID	365	86	7	18	1	253	74	0	0	0
bcBJXL	358	116	2	25	1	214	98	0	0	0
bcHAMI	353	82	4	11	1	255	68	0	0	0
bcHVSC	347	67	1	12	0	267	59	0	0	0
bcFEBA	341	52	2	15	0	272	48	0	0	0
bcEHAG	336	78	8	16	0	234	78	0	0	0
bcFKQV	330	86	0	14	0	230	71	0	0	0
bcHWZN	325	52	5	13	0	255	54	0	0	0
bcGTOR	319	64	2	17	0	236	51	0	0	0
bcASGT	314	50	3	23	0	238	49	0	0	0
bcHOQQ	309	70	2	14	0	223	58	0	0	0
bcEAVE	303	68	1	22	4	208	54	0	0	0
bcBFXU	298	94	3	14	1	186	84	0	0	0
bcIAOG	293	67	0	7	0	219	48	0	0	0
bcFRKO	287	66	2	11	1	207	57	0	0	0
bcFPDW	282	68	6	21	1	186	74	0	0	0
bcETDF	277	78	2	10	1	186	65	0	0	0
bcFYQG	272	71	1	8	1	191	60	0	0	0
bcGKVS	267	121	3	27	1	115	128	0	0	0
bcFOAM	261	69	2	18	1	171	59	0	0	0
bcBFRN	257	42	1	12	0	202	35	0	0	0
bcBMWZ	252	85	3	21	1	142	74	0	0	0
bcBBVX	32538	21579	317	3324	216	7102	20749	0	0	0
bcFRMX	22804	14716	254	2935	145	4754	13364	0	0	0
bcIALQ	18013	12275	186	2501	35	3016	11423	0	0	0
bcBKOE	14578	7955	156	3291	107	3069	7271	0	0	0
bcCTSG	12174	3488	84	5927	263	2412	3202	0	0	0
bcDCWQ	10097	6411	121	1048	39	2478	6666	0	0	0
bcCPKB	8504	5274	84	1115	26	2005	4494	0	0	0
bcEOJC	6936	4317	82	911	18	1608	3432	0	0	0
bcHBHU	5598	3549	72	575	26	1376	2805	0	0	0
bcBPNH	4601	3124	43	540	12	882	2527	0	0	0
bcEAVK	3922	2668	48	457	61	688	2284	0	0	0
bcCWXN	3434	2388	49	397	12	588	1649	0	0	0
bcBZSR	2997	1740	23	137	22	1075	1064	0	0	0
bcDEFL	2649	1720	30	258	8	633	1321	0	0	0
bcCXIF	2416	1415	24	315	15	647	976	0	0	0
bcGVHB	2207	1308	28	266	22	583	896	0	0	0
bcBOQQ	2049	316	24	97	8	1604	288	0	0	0
bcCBWN	1922	1047	23	174	8	670	766	0	0	0
bcFISZ	1804	323	12	86	3	1380	300	0	0	0
bcEFNT	1718	416	15	68	2	1217	307	0	0	0
bcEMHX	1633	1112	14	178	5	324	869	0	0	0
bcFLXZ	1572	266	4	64	4	1234	255	0	0	0
bcGXCH	1511	888	25	298	16	284	696	0	0	0
bcAHQV	1453	453	11	87	10	892	344	0	0	0
bcFPLC	1413	566	16	86	5	740	435	0	0	0
bcABUC	1374	231	15	37	3	1088	215	0	0	0
bcCGHH	1338	254	8	44	1	1031	220	0	0	0
bcDMEF	1298	264	12	58	8	956	225	0	0	0
bcHDYZ	1267	278	7	65	4	913	240	0	0	0
bcCCRO	1237	542	14	63	2	616	387	0	0	0
bcDDWE	1212	355	10	50	12	785	261	0	0	0
bcGKTO	1185	220	6	51	1	907	185	0	0	0
bcDBIX	1162	170	7	49	1	935	163	0	0	0
bcEVPZ	1138	537	20	123	3	455	396	0	0	0
bcFJZD	1117	243	8	45	1	820	219	0	0	0
bcHIBP	1098	644	15	138	4	297	509	0	0	0
bcCBWD	1079	619	13	138	2	307	460	0	0	0
bcDRXY	1061	231	14	37	1	778	224	0	0	0
bcBKLN	1043	167	6	42	0	828	153	0	0	0
bcDFFE	1028	226	8	40	2	752	184	0	0	0
bcBMWW	1012	177	11	30	5	789	161	0	0	0
bcFNII	998	194	8	38	5	753	168	0	0	0
bcGVWA	983	516	5	49	2	411	374	0	0	0
bcAOPE	970	542	10	141	1	276	434	0	0	0
bcFIBM	956	191	6	59	2	698	165	0	0	0
bcEMVW	945	214	12	55	2	662	178	0	0	0
bcGOZW	932	175	3	41	2	711	154	0	0	0
bcEZAB	920	138	7	40	0	735	127	0	0	0
bcDJKF	909	141	2	33	1	732	123	0	0	0
bcGYXG	897	473	12	126	7	279	304	0	0	0
bcBDHR	887	166	10	61	0	650	160	0	0	0
bcIDPN	877	143	9	30	0	695	132	0	0	0
bcBRIN	867	143	7	29	3	685	123	0	0	0
bcDUCP	856	127	10	35	1	683	125	0	0	0
bcEXLS	846	274	8	50	1	513	208	0	0	0
bcBBZV	836	495	7	119	6	209	324	0	0	0
bcEYUY	826	165	6	43	2	610	158	0	0	0
bcCEQB	818	143	8	34	3	630	143	0	0	0
bcHOHB	810	130	7	38	3	632	119	0	0	0
bcFHNO	801	145	5	31	0	620	119	0	0	0
bcDYXU	792	414	5	83	2	288	283	0	0	0
bcGRDT	784	119	7	36	1	621	110	0	0	0
bcAYLG	776	163	2	31	1	579	146	0	0	0
bcHNYU	769	446	7	98	8	210	313	0	0	0
bcACGD	760	126	9	39	4	582	107	0	0	0
bcGSWM	752	143	9	25	0	575	139	0	0	0
bcFTEJ	744	128	8	25	0	583	111	0	0	0
bcGOGA	736	144	1	28	0	563	123	0	0	0
bcHRHB	729	163	8	45	3	510	151	0	0	0
bcCTEW	721	149	7	30	3	532	129	0	0	0
bcEHNT	714	89	5	16	1	603	83	0	0	0
bcEBXX	708	167	8	33	2	498	160	0	0	0
bcBAKI	701	104	9	29	1	558	110	0	0	0
bcEGUF	694	119	5	23	1	546	108	0	0	0
bcHHLZ	687	148	7	35	3	494	133	0	0	0
bcFNBH	680	167	8	29	2	474	154	0	0	0
bcBFQR	673	180	7	20	0	466	160	0	0	0
bcCSYL	666	121	5	28	2	510	115	0	0	0
bcFKUP	660	193	4	44	3	416	151	0	0	0
bcGMRA	653	109	4	28	4	508	100	0	0	0
bcAILP	646	117	5	35	1	488	112	0	0	0
bcAICZ	640	141	6	26	1	466	138	0	0	0
bcBWXK	634	130	3	28	0	473	111	0	0	0
bcGTJY	627	116	9	24	4	474	103	0	0	0
bcBONN	621	143	8	32	1	437	131	0	0	0
bcBGDW	614	145	7	31	2	429	123	0	0	0
bcFTZE	608	122	9	29	1	447	122	0	0	0
bcECUK	601	320	13	89	1	178	278	0	0	0
bcGWVE	594	114	4	26	0	450	106	0	0	0
bcAQQJ	588	130	3	21	1	433	114	0	0	0
bcBTUQ	582	128	6	36	4	408	118	0	0	0
bcALDP	576	148	7	21	2	398	137	0	0	0
bcIHDG	569	141	6	19	4	399	129	0	0	0
bcERJJ	562	110	7	33	0	412	93	0	0	0
bcGEUB	556	276	8	91	2	179	209	0	0	0
bcGYHJ	550	127	4	16	3	400	111	0	0	0
bcHKOM	543	81	5	22	0	435	82	0	0	0
bcDNJG	536	134	4	22	0	376	120	0	0	0
bcIGED	530	177	5	19	3	326	155	0	0	0
bcELSV	524	111	6	22	1	384	103	0	0	0
bcAMTF	517	126	4	34	1	352	109	0	0	0
bcIANO	511	309	4	27	5	166	199	0	0	0
bcDJMI	505	257	7	63	4	174	174	0	0	0
bcFISM	500	125	2	28	0	345	108	0	0	0
bcGZKS	494	116	5	20	2	351	106	0	0	0
bcBKHN	488	153	2	22	1	310	118	0	0	0
bcDLSJ	481	104	7	18	1	351	104	0	0	0
bcDFJE	475	90	5	33	1	346	79	0	0	0
bcFDKB	469	73	1	27	6	362	63	0	0	0
bcAOBO	463	288	3	66	6	100	205	0	0	0
bcHTNL	457	119	2	21	2	313	108	0	0	0
bcHRZA	450	222	3	46	2	177	155	0	0	0
bcCZTV	444	267	4	69	1	103	188	0	0	0
bcGXPC	438	106	6	12	0	314	116	0	0	0
bcHRRP	433	85	3	17	1	327	76	0	0	0
bcDAAD	427	77	2	10	3	335	71	0	0	0
bcAGKJ	422	224	7	45	2	144	178	0	0	0
bcEAOE	416	89	4	19	0	304	85	0	0	0
bcDEZE	411	97	3	16	0	295	85	0	0	0
bcEFNQ	405	66	4	27	0	308	61	0	0	0
bcAMID	398	66	3	10	0	319	61	0	0	0
bcCKDP	393	95	3	15	4	276	94	0	0	0
bcDAVG	387	72	3	23	2	287	73	0	0	0
bcAPXM	381	217	5	38	5	116	147	0	0	0
bcEYBN	375	66	5	81	1	222	63	0	0	0
bcIJMY	370	178	7	31	2	152	121	0	0	0
bcIENR	364	57	5	20	0	282	59	0	0	0
bcABKX	358	183	8	37	3	127	135	0	0	0
bcBNRC	353	86	1	18	1	247	71	0	0	0
bcFNQI	347	82	3	20	0	242	67	0	0	0
bcICMH	341	187	2	35	1	116	130	0	0	0
bcBIUV	336	65	1	19	0	251	56	0	0	0
bcFRIX	330	84	3	12	0	231	72	0	0	0
bcCSCH	325	80	3	8	0	234	73	0	0	0
bcHMDQ	319	84	4	18	0	213	76	0	0	0
bcAYQL	314	72	3	18	0	221	68	0	0	0
bcHICF	309	74	2	17	0	216	69	0	0	0
bcHEZX	303	116	6	42	2	137	93	0	0	0
bcGHAG	298	134	5	13	3	143	91	0	0	0
bcDUHC	293	51	3	13	0	226	46	0	0	0
bcBCOU	287	51	3	8	1	224	50	0	0	0
bcHORP	282	151	3	28	0	100	105	0	0	0
bcFSZO	277	46	9	14	2	206	52	0	0	0
bcAITI	272	58	2	16	1	195	48	0	0	0
bcHSXH	267	102	7	12	1	145	76	0	0	0
bcCXTS	261	58	3	13	1	186	50	0	0	0
bcATHI	257	72	2	15	1	167	69	0	0	0
bcBYHG	252	63	5	16	1	167	57	0	0	0
bcHQQB	32348	22241	306	3539	100	6162	21320	0	0	0
bcGTEL	22803	14774	280	3164	201	4384	15164	0	0	0
bcBOSX	17982	6037	121	7824	378	3622	5020	0	0	0
bcCDQZ	14549	9926	175	1156	57	3235	8436	0	0	0
bcHOLX	12160	8108	128	1350	141	2433	6852	0	0	0
bcHBBM	10086	6692	111	1253	180	1850	6019	0	0	0
bcAHFL	8501	5660	85	872	22	1862	4577	0	0	0
bcCYKC	6932	4141	83	509	35	2164	3207	0	0	0
bcGRBM	5590	3168	53	636	25	1708	2346	0	0	0
bcACHA	4600	2877	45	607	10	1061	2148	0	0	0
bcERHG	3921	2132	38	230	16	1505	1658	0	0	0
bcFJCU	3432	1897	25	418	18	1074	1312	0	0	0
bcDKVD	2997	1028	25	249	12	1683	785	0	0	0
bcBAFW	2646	1385	23	204	18	1016	1158	0	0	0
bcIJEW	2416	1584	21	265	10	536	1209	0	0	0
bcHIQH	2206	1383	18	280	9	516	965	0	0	0
bcDYBN	2048	1156	17	253	10	612	827	0	0	0
bcEHVW	1921	504	15	94	3	1305	392	0	0	0
bcDAZL	1804	288	12	55	1	1448	252	0	0	0
bcBLCK	1718	364	18	65	4	1267	331	0	0	0
bcEHIM	1633	1124	9	204	3	293	895	0	0	0
bcFTIA	1572	1021	20	178	12	341	768	0	0	0
bcAMVE	1511	893	20	205	8	385	635	0	0	0
bcDTUE	1453	236	17	49	2	1149	233	0	0	0
bcEKPF	1413	260	22	75	7	1049	248	0	0	0
bcGDWE	1374	385	9	145	6	829	304	0	0	0
bcIDBK	1338	283	11	46	8	990	243	0	0	0
bcBKQN	1298	234	11	42	2	1009	233	0	0	0
bcGYFV	1267	211	6	42	1	1007	189	0	0	0
bcIBMC	1237	262	15	77	3	880	224	0	0	0
bcCQPP	1212	292	11	51	7	851	264	0	0	0
bcDBKM	1185	227	12	50	3	893	203	0	0	0
bcHRZQ	1161	235	7	47	0	872	199	0	0	0
bcCPZG	1138	174	9	34	0	921	143	0	0	0
bcEBZS	1117	298	8	55	1	755	268	0	0	0
bcEZWR	1098	267	8	46	3	774	203	0	0	0
bcHCWT	1079	247	13	43	2	774	199	0	0	0
bcEJGV	1061	167	13	26	0	855	162	0	0	0
bcCJWY	1043	192	5	46	2	798	173	0	0	0
bcBGEF	1028	167	21	34	5	801	171	0	0	0
bcCHUU	1012	144	10	34	0	824	143	0	0	0
bcDQFC	998	218	10	48	5	717	204	0	0	0
bcGOVP	983	152	5	41	4	781	140	0	0	0
bcFHFS	969	282	12	39	0	636	220	0	0	0
bcDRWD	956	176	6	39	1	734	149	0	0	0
bcDLFK	945	207	8	40	1	689	194	0	0	0
bcFAPD	932	216	10	54	1	651	184	0	0	0
bcHGUZ	920	143	8	41	2	726	126	0	0	0
bcFPLQ	909	181	6	30	3	689	150	0	0	0
bcARBB	897	164	8	41	2	682	132	0	0	0
bcHDUG	887	185	14	37	6	645	166	0	0	0
bcHPBB	877	591	11	125	3	147	391	0	0	0
bcBBBL	867	172	5	37	1	652	141	0	0	0
bcCHLO	856	422	10	88	2	334	332	0	0	0
bcBTGH	846	465	8	93	3	277	345	0	0	0
bcIIYY	836	141	10	22	1	662	133	0	0	0
bcDCPN	826	119	9	22	2	674	105	0	0	0
bcEBNL	818	158	8	33	1	618	140	0	0	0
bcCZBW	810	192	11	38	2	567	181	0	0	0
bcAAWM	801	173	6	45	5	572	166	0	0	0
bcBRUJ	792	135	4	39	2	612	121	0	0	0
bcCCKK	784	113	7	33	0	631	114	0	0	0
bcBJME	776	125	5	22	2	622	119	0	0	0
bcAAHP	769	175	10	43	2	539	160	0	0	0
bcBPQB	760	154	3	40	1	562	139	0	0	0
bcHIPV	752	141	7	19	2	583	117	0	0	0
bcEJZQ	744	120	8	23	2	591	112	0	0	0
bcBMGR	736	177	2	41	2	514	156	0	0	0
bcGHJR	729	182	11	31	1	504	178	0	0	0
bcICHJ	721	141	9	38	1	532	141	0	0	0
bcBNWA	714	221	5	37	2	449	181	0	0	0
bcFQUJ	709	131	8	28	2	540	118	0	0	0
bcEQCC	701	120	6	29	0	546	119	0	0	0
bcDMAW	694	153	4	32	3	502	123	0	0	0
bcGXHG	687	125	4	39	2	517	111	0	0	0
bcDUKU	680	159	5	35	2	479	154	0	0	0
bcIDOZ	673	149	5	24	5	490	140	0	0	0
bcENGU	666	104	7	22	3	530	99	0	0	0
bcGMCA	660	365	6	64	7	218	287	0	0	0
bcGVLA	653	137	7	31	2	476	117	0	0	0
bcGKAQ	646	132	7	23	1	483	126	0	0	0
bcAPYZ	640	92	1	25	1	521	78	0	0	0
bcCXRB	634	134	4	34	2	460	119	0	0	0
bcBDOC	627	141	7	21	1	457	131	0	0	0
bcCLTV	621	119	5	21	2	474	114	0	0	0
bcAVXJ	614	110	9	29	0	466	101	0	0	0
bcDRDT	608	161	3	32	0	412	137	0	0	0
bcFMTU	601	124	2	20	2	453	106	0	0	0
bcHBNK	594	334	10	73	0	177	260	0	0	0
bcEJVQ	588	130	6	28	5	419	110	0	0	0
bcEORU	582	99	2	32	1	448	86	0	0	0
bcEIJK	576	107	5	36	2	426	98	0	0	0
bcAOBC	569	142	7	29	0	391	145	0	0	0
bcIATN	562	80	5	25	3	449	78	0	0	0
bcBGJM	556	187	4	37	2	326	148	0	0	0
bcCKOO	550	157	9	36	0	348	145	0	0	0
bcDZVQ	543	124	9	28	0	382	109	0	0	0
bcCOPE	536	110	2	26	0	398	97	0	0	0
bcDMGY	530	145	5	19	2	359	124	0	0	0
bcHVJZ	524	86	3	19	0	416	72	0	0	0
bcFICK	517	92	6	38	1	380	87	0	0	0
bcHXHD	511	94	7	8	2	400	95	0	0	0
bcDJIF	505	108	7	36	6	348	103	0	0	0
bcGJZY	500	316	4	69	2	109	221	0	0	0
bcEZEH	494	240	4	63	3	184	158	0	0	0
bcDHBI	488	329	4	45	1	109	243	0	0	0
bcFCXK	481	109	6	27	1	338	109	0	0	0
bcGAAA	475	97	5	18	0	355	88	0	0	0
bcDYRV	469	127	4	29	0	309	114	0	0	0
bcGKYY	463	102	4	26	5	326	98	0	0	0
bcEBXI	457	95	4	23	1	334	92	0	0	0
bcGJSO	450	102	5	26	3	314	96	0	0	0
bcGQPN	444	84	7	19	0	334	74	0	0	0
bcGMXO	438	228	5	20	1	184	172	0	0	0
bcFPCM	433	101	1	21	1	309	72	0	0	0
