Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcCQPP	267	30	4	7	0	226	31	0	0	0
bcHXBL	261	36	2	6	0	217	36	0	0	0
bcESCV	256	124	4	25	0	103	110	0	0	0
bcFPNL	251	47	3	27	1	173	47	0	0	0
bcBRTD	27889	15812	413	3023	159	8482	19101	0	0	0
bcIBLM	16375	9692	269	1757	60	4597	10705	0	0	0
bcDJBY	12043	7459	164	1023	49	3348	7840	0	0	0
bcASFO	9997	6107	132	1025	28	2705	6660	0	0	0
bcHQIA	8065	4894	97	1042	63	1969	5386	0	0	0
bcEEJK	6617	3833	69	729	15	1971	3783	0	0	0
bcENBX	5319	3131	78	492	25	1593	3154	0	0	0
bcEYWN	4287	2480	56	556	17	1178	2355	0	0	0
bcFCQS	3428	1937	54	311	19	1107	2143	0	0	0
bcEITV	2815	1603	45	326	14	827	1440	0	0	0
bcHVTJ	2377	1302	30	281	6	758	1173	0	0	0
bcAWWM	2109	930	24	182	10	963	861	0	0	0
bcGZXF	1890	958	25	217	12	678	825	0	0	0
bcHBAQ	1740	780	27	192	4	737	711	0	0	0
bcFDMB	1639	165	18	48	3	1405	173	0	0	0
bcBMDL	1547	352	9	107	2	1077	337	0	0	0
bcHGNW	1474	837	25	169	10	433	782	0	0	0
bcAXBJ	1419	324	8	75	4	1008	297	0	0	0
bcDNWK	1374	540	22	155	3	654	489	0	0	0
bcDKMS	1332	108	16	31	1	1176	118	0	0	0
bcEZDJ	1289	675	25	139	7	443	569	0	0	0
bcEGIS	1253	141	17	32	0	1063	160	0	0	0
bcFDRM	1222	100	13	32	1	1076	107	0	0	0
bcHPMU	1193	123	7	29	2	1032	125	0	0	0
bcBCOA	1168	99	8	28	0	1033	101	0	0	0
bcDXGG	1145	135	8	27	0	975	139	0	0	0
bcAPAW	1122	135	10	38	0	939	137	0	0	0
bcAHXJ	1101	127	8	22	2	942	127	0	0	0
bcICZG	1080	154	8	28	0	890	149	0	0	0
bcGIIR	1059	592	16	102	8	341	519	0	0	0
bcGUQD	1041	152	6	22	3	858	152	0	0	0
bcEVJI	1023	108	7	36	0	872	102	0	0	0
bcCZQU	1006	100	13	21	1	871	110	0	0	0
bcAOVP	992	77	14	24	2	875	89	0	0	0
bcIJGS	977	110	5	27	1	834	113	0	0	0
bcIFEX	962	255	9	69	5	624	223	0	0	0
bcEROE	948	141	6	25	2	774	124	0	0	0
bcFSMD	935	148	9	31	1	746	143	0	0	0
bcCXCX	923	452	16	111	4	340	391	0	0	0
bcGDZQ	910	101	7	29	3	770	95	0	0	0
bcHBVZ	897	310	6	96	5	480	289	0	0	0
bcFEKA	884	83	4	18	1	778	85	0	0	0
bcHQKN	871	113	6	21	2	729	111	0	0	0
bcCRRF	861	84	11	24	2	740	92	0	0	0
bcBLYP	851	467	11	99	4	270	386	0	0	0
bcDLBK	840	75	12	17	0	736	82	0	0	0
bcHWZO	830	458	5	90	4	273	372	0	0	0
bcFTHA	820	155	7	24	0	634	149	0	0	0
bcIDWE	809	91	7	23	2	686	100	0	0	0
bcHALB	798	93	2	23	1	679	84	0	0	0
bcCMES	788	90	3	25	1	669	89	0	0	0
bcDHKF	779	68	6	11	2	692	71	0	0	0
bcCVFZ	770	395	11	113	1	250	365	0	0	0
bcGAWB	762	60	7	22	1	672	64	0	0	0
bcICFH	752	313	8	86	5	340	245	0	0	0
bcBYGI	742	288	11	73	3	367	224	0	0	0
bcDVQP	733	80	6	19	0	628	81	0	0	0
bcHREM	724	103	6	29	2	584	95	0	0	0
bcATYA	716	79	5	17	3	612	80	0	0	0
bcARGP	709	158	7	19	0	525	144	0	0	0
bcFPKM	701	87	6	32	5	571	92	0	0	0
bcEIJH	694	415	12	78	2	187	374	0	0	0
bcGZBT	686	46	6	8	0	626	49	0	0	0
bcDPHC	679	67	4	15	0	593	68	0	0	0
bcCHZH	671	69	8	24	0	570	70	0	0	0
bcGEXC	664	96	3	21	5	539	92	0	0	0
bcDTJU	655	77	5	24	0	549	74	0	0	0
bcBGKR	649	70	4	16	1	558	66	0	0	0
bcEPWO	642	260	7	22	2	351	196	0	0	0
bcAWRA	635	97	4	21	1	512	93	0	0	0
bcELZM	628	78	5	17	0	528	74	0	0	0
bcAVZO	621	87	6	15	1	512	90	0	0	0
bcCEOR	614	62	3	21	0	528	65	0	0	0
bcDRNS	608	209	5	50	3	341	187	0	0	0
bcAFHO	601	87	3	9	0	502	87	0	0	0
bcDZRU	594	102	4	22	1	465	100	0	0	0
bcCFPC	588	56	8	4	0	520	61	0	0	0
bcANJS	580	62	7	21	3	487	67	0	0	0
bcAXNO	573	87	8	14	1	463	90	0	0	0
bcFFBH	566	294	5	63	0	204	252	0	0	0
bcAKUA	560	62	4	18	1	475	65	0	0	0
bcCTII	554	96	4	25	0	429	95	0	0	0
bcFYAZ	547	62	4	27	0	454	60	0	0	0
bcBSMD	540	59	7	14	1	459	64	0	0	0
bcEVUM	533	110	6	15	2	400	111	0	0	0
bcHNFM	528	69	4	13	1	441	63	0	0	0
bcGMPL	521	71	4	9	2	435	68	0	0	0
bcDRHQ	515	257	6	71	5	176	214	0	0	0
bcEVOR	509	103	5	23	4	374	94	0	0	0
bcDWDZ	503	66	8	31	3	395	74	0	0	0
bcFFRZ	495	203	8	36	5	243	172	0	0	0
bcAWUB	489	48	7	13	0	421	52	0	0	0
bcFMHQ	483	70	1	19	1	392	59	0	0	0
bcGJAB	477	50	5	13	2	407	52	0	0	0
bcBTVI	471	47	2	14	0	408	44	0	0	0
bcEJLI	465	57	5	7	0	396	59	0	0	0
bcFCII	459	67	2	21	0	369	64	0	0	0
bcCVDV	451	59	8	8	1	375	66	0	0	0
bcEYUZ	445	32	3	12	1	397	35	0	0	0
bcGQAO	439	48	3	12	2	374	50	0	0	0
bcGZEH	434	66	4	18	2	344	65	0	0	0
bcDYKP	428	45	5	12	0	366	48	0	0	0
bcHNCF	422	56	7	12	0	347	57	0	0	0
bcGCCM	416	71	2	11	1	331	66	0	0	0
bcCKMW	411	55	4	17	1	334	56	0	0	0
bcAAZW	406	54	2	6	0	344	52	0	0	0
bcIDZV	400	56	6	10	1	327	56	0	0	0
bcGDDK	393	80	5	17	1	290	70	0	0	0
bcDTSA	388	169	12	53	1	153	156	0	0	0
bcCKPT	382	140	11	31	0	200	131	0	0	0
bcCQHN	376	155	7	45	2	167	138	0	0	0
bcBKKD	371	66	7	8	0	290	68	0	0	0
bcGTEV	365	63	1	10	0	291	59	0	0	0
bcGRSH	359	207	4	35	1	112	169	0	0	0
bcDTZX	353	115	5	23	1	209	100	0	0	0
bcATCW	348	40	0	7	0	301	39	0	0	0
bcGZJV	342	153	8	38	2	141	135	0	0	0
bcIIEM	337	150	6	88	4	89	138	0	0	0
bcFBUR	331	51	3	15	0	262	46	0	0	0
bcDSTC	326	38	0	12	1	275	30	0	0	0
bcDRHW	320	55	4	9	0	252	56	0	0	0
bcAZFI	315	145	4	28	2	136	120	0	0	0
bcGJQE	310	53	5	15	0	237	58	0	0	0
bcAQBX	305	41	3	11	0	250	44	0	0	0
bcELGU	299	35	2	8	0	254	31	0	0	0
bcDPAX	293	26	4	8	0	255	28	0	0	0
bcCHDS	288	128	7	23	1	129	112	0	0	0
bcGDKG	282	133	4	28	0	117	128	0	0	0
bcBYWT	277	40	2	6	0	229	42	0	0	0
bcFVLT	272	100	6	16	1	149	90	0	0	0
bcGUNH	267	20	2	9	0	236	22	0	0	0
bcEDEX	261	22	3	14	0	222	25	0	0	0
bcGAEH	256	44	0	7	0	205	44	0	0	0
bcFLNA	251	27	2	6	1	215	29	0	0	0
bcBQKX	27792	5446	251	14991	672	6432	6523	0	0	0
bcHIVK	16375	10336	241	1756	126	3916	12304	0	0	0
bcDJMI	12039	6530	180	1217	41	4071	6883	0	0	0
bcEHQD	9997	6222	152	923	31	2669	6696	0	0	0
bcAAVI	8056	4660	116	999	31	2250	5023	0	0	0
bcFSVU	6596	3698	95	562	81	2160	3953	0	0	0
bcIEVX	5311	3251	75	526	6	1453	3154	0	0	0
bcDDAR	4280	2526	56	396	15	1287	2737	0	0	0
bcIHIK	3426	1547	42	193	21	1623	1355	0	0	0
bcFLGE	2808	1450	31	262	13	1052	1406	0	0	0
bcFCPV	2377	845	33	816	37	646	869	0	0	0
bcCEZX	2108	718	24	59	14	1293	623	0	0	0
bcFDXN	1886	1028	32	79	10	737	883	0	0	0
bcHAJR	1740	206	12	43	3	1476	200	0	0	0
bcCVKC	1638	157	16	42	1	1422	162	0	0	0
bcAHVE	1546	137	19	25	0	1365	144	0	0	0
bcCPWP	1474	160	13	38	9	1254	166	0	0	0
bcBCOH	1418	156	10	33	1	1218	156	0	0	0
bcIDFP	1374	843	16	99	10	406	761	0	0	0
bcCEPP	1331	349	16	59	12	895	325	0	0	0
bcCAGC	1289	118	10	28	0	1133	120	0	0	0
bcBNKQ	1253	108	9	29	0	1107	108	0	0	0
bcHDOL	1222	178	9	47	2	986	180	0	0	0
bcEGHJ	1193	142	12	30	1	1008	146	0	0	0
bcBVOK	1168	145	9	41	0	973	135	0	0	0
bcBSBX	1145	119	8	19	2	997	121	0	0	0
bcHMOP	1122	129	8	30	1	954	114	0	0	0
bcASQQ	1101	83	8	24	1	985	90	0	0	0
bcEBOO	1080	131	8	31	3	907	138	0	0	0
bcFJWK	1059	117	14	30	1	897	128	0	0	0
bcALLB	1041	144	12	26	2	857	149	0	0	0
bcHVON	1023	109	6	31	2	875	110	0	0	0
bcGNVV	1006	141	6	29	1	829	144	0	0	0
bcBHJN	991	85	4	17	0	885	80	0	0	0
bcDUYY	977	117	5	34	1	820	118	0	0	0
bcGYTO	962	116	7	28	1	810	111	0	0	0
bcHONE	948	79	8	32	2	827	88	0	0	0
bcEGRH	935	79	6	21	3	826	80	0	0	0
bcBWYV	923	114	10	29	2	768	105	0	0	0
bcGIAA	909	104	9	31	0	765	114	0	0	0
bcAXVC	897	87	4	18	2	786	85	0	0	0
bcAVZI	884	116	5	22	1	740	103	0	0	0
bcHSAC	871	107	11	31	2	720	112	0	0	0
bcFIXI	861	69	6	19	1	766	73	0	0	0
bcCRCQ	851	92	8	31	0	720	92	0	0	0
bcHESB	840	341	8	90	4	397	285	0	0	0
bcFIDZ	830	415	9	108	4	294	371	0	0	0
bcDKZE	820	358	8	117	2	335	304	0	0	0
bcDMYQ	809	78	7	18	0	706	81	0	0	0
bcDMPW	798	446	15	88	3	246	421	0	0	0
bcANOR	788	461	4	68	2	253	411	0	0	0
bcHFIB	779	89	12	19	4	655	95	0	0	0
bcHNKO	770	76	9	20	2	663	76	0	0	0
bcGXXE	762	159	5	27	5	566	156	0	0	0
bcIIUW	752	97	7	19	0	629	101	0	0	0
bcAPWQ	742	291	1	79	2	369	251	0	0	0
bcHFUV	733	118	5	22	2	586	115	0	0	0
bcCYMQ	724	99	5	20	1	599	103	0	0	0
bcAASG	716	69	11	15	2	619	78	0	0	0
bcCCLQ	709	69	5	31	3	601	70	0	0	0
bcBALO	701	69	5	17	2	608	72	0	0	0
bcCEOV	694	57	7	20	0	610	58	0	0	0
bcBVTX	686	74	3	20	0	589	74	0	0	0
bcBFMI	679	97	2	15	1	564	89	0	0	0
bcBFQS	671	62	12	25	1	571	75	0	0	0
bcFQZD	664	71	6	20	1	566	65	0	0	0
bcAWSN	655	296	14	95	2	248	259	0	0	0
bcEGMA	649	68	4	17	1	559	72	0	0	0
bcFXZY	642	71	11	15	3	542	73	0	0	0
bcCFZY	635	57	9	16	1	552	61	0	0	0
bcAODA	628	56	9	18	1	544	62	0	0	0
bcDHWL	621	68	7	14	1	531	67	0	0	0
bcBHDN	614	322	7	56	3	226	287	0	0	0
bcHSWB	608	286	14	65	3	240	254	0	0	0
bcGNTT	601	61	3	15	3	519	56	0	0	0
bcDYZR	594	71	6	18	3	496	70	0	0	0
bcCZUN	588	97	5	26	0	460	102	0	0	0
bcHAEE	580	73	4	21	3	479	74	0	0	0
bcDGJD	573	274	6	67	0	226	251	0	0	0
bcERVI	566	75	3	19	1	468	67	0	0	0
bcHBTO	560	80	5	10	2	463	85	0	0	0
bcBHBE	554	92	2	20	0	440	91	0	0	0
bcBLSD	547	107	8	22	2	408	98	0	0	0
bcDGWF	540	68	5	19	1	447	72	0	0	0
bcFNIG	533	88	10	27	1	407	92	0	0	0
bcBXBO	528	58	7	13	0	450	57	0	0	0
bcHSRP	521	61	4	20	1	435	58	0	0	0
bcEVTJ	515	246	11	64	2	192	208	0	0	0
bcEOUT	509	36	6	9	0	458	38	0	0	0
bcAQRD	503	75	5	16	2	405	65	0	0	0
bcBQOY	495	103	7	21	0	364	108	0	0	0
bcBCDM	489	76	4	25	1	383	69	0	0	0
bcEKBO	483	89	1	21	1	371	82	0	0	0
bcEYCP	477	93	8	21	2	353	93	0	0	0
bcEABV	471	62	4	20	2	383	62	0	0	0
bcAOJG	465	66	8	17	1	373	70	0	0	0
bcGJEZ	459	68	1	20	0	370	67	0	0	0
bcAXFG	451	72	4	10	0	365	76	0	0	0
bcAQSI	445	33	2	11	3	396	35	0	0	0
bcCDNE	439	136	7	33	2	261	127	0	0	0
bcDDNI	434	38	4	10	1	381	43	0	0	0
bcBEOB	428	52	6	7	0	363	57	0	0	0
bcDBRA	422	39	3	7	1	372	41	0	0	0
bcCRPR	416	63	5	14	1	333	68	0	0	0
bcCIKC	411	66	6	16	0	323	72	0	0	0
bcHWXY	406	156	6	44	1	199	137	0	0	0
bcFMQL	400	42	4	10	0	344	45	0	0	0
bcAHES	393	197	4	26	5	161	180	0	0	0
bcANNC	388	63	5	15	0	305	68	0	0	0
bcEFIX	382	25	1	10	1	345	25	0	0	0
bcCOWP	376	67	4	13	2	290	66	0	0	0
bcFUWE	371	52	5	8	0	306	55	0	0	0
bcBIRP	365	148	10	31	4	172	142	0	0	0
bcEWRN	359	136	9	35	3	176	131	0	0	0
bcBZBP	353	151	7	48	1	146	131	0	0	0
bcEYJT	348	81	3	12	1	251	74	0	0	0
bcDMAM	342	39	2	11	0	290	39	0	0	0
bcGHGH	337	128	4	33	1	171	119	0	0	0
bcBQJK	331	39	3	8	0	281	42	0	0	0
bcGMVJ	326	68	3	13	0	242	65	0	0	0
bcETSQ	320	87	3	18	3	209	79	0	0	0
bcFAFQ	315	132	7	22	2	152	120	0	0	0
bcBDHE	310	55	2	10	1	242	48	0	0	0
bcBSIY	305	55	4	11	1	234	56	0	0	0
bcGIEE	299	16	5	7	0	271	19	0	0	0
bcABDZ	293	36	4	2	0	251	34	0	0	0
bcHNQP	288	96	3	24	4	161	87	0	0	0
bcCYED	282	13	2	9	0	258	13	0	0	0
bcBVCG	277	59	2	8	0	208	51	0	0	0
bcERRJ	272	99	5	24	2	142	90	0	0	0
bcDHYW	267	34	1	4	0	228	32	0	0	0
bcEHBZ	261	27	3	11	1	219	31	0	0	0
bcBISO	256	66	4	4	1	181	61	0	0	0
bcDEKN	251	31	1	8	0	211	30	0	0	0
bcBHVK	27767	16272	397	2903	132	8063	19583	0	0	0
bcFIOJ	16328	9783	215	1670	118	4542	11438	0	0	0
bcAOJR	12015	7177	145	1420	49	3224	8586	0	0	0
bcHTVG	9994	5928	134	1175	52	2705	6956	0	0	0
bcFRAO	8052	4452	107	801	36	2656	4622	0	0	0
bcEXLP	6593	3660	83	778	15	2057	3809	0	0	0
bcGPJB	5309	3055	74	535	20	1625	3032	0	0	0
bcEXPU	4277	1996	49	351	34	1847	1873	0	0	0
bcHIRW	3418	1941	47	438	19	973	1773	0	0	0
bcEPWE	2806	269	27	57	2	2451	245	0	0	0
bcACLP	2377	1168	34	269	14	892	1139	0	0	0
bcHGIO	2106	956	23	76	5	1046	904	0	0	0
bcFOBE	1885	636	29	88	10	1122	551	0	0	0
bcFLIC	1739	190	20	48	1	1480	208	0	0	0
bcDRWE	1637	181	11	41	0	1404	179	0	0	0
bcBLDR	1546	509	6	53	4	974	442	0	0	0
bcDGYM	1473	133	5	37	2	1296	137	0	0	0
bcCAKT	1418	156	12	41	1	1208	169	0	0	0
bcHTIE	1374	186	9	50	6	1123	177	0	0	0
bcGRQR	1331	120	11	27	1	1172	132	0	0	0
bcFCIS	1288	96	15	26	1	1150	108	0	0	0
bcIDMI	1252	116	18	23	1	1094	124	0	0	0
bcHGXP	1222	122	6	31	3	1060	115	0	0	0
bcGTXU	1193	93	10	27	1	1062	96	0	0	0
bcFHGM	1168	127	4	37	0	1000	125	0	0	0
bcBLTM	1145	341	8	83	4	709	285	0	0	0
bcDXHR	1121	101	13	28	1	978	112	0	0	0
bcDZSY	1101	103	4	33	1	960	106	0	0	0
bcFAMM	1079	151	14	25	2	887	149	0	0	0
bcCLDW	1059	129	11	38	0	881	136	0	0	0
bcFMCY	1041	145	12	26	1	857	140	0	0	0
bcFTWN	1023	638	10	106	2	267	547	0	0	0
bcBUQW	1006	102	8	25	4	867	106	0	0	0
bcHSKL	991	158	10	29	3	791	148	0	0	0
bcHUNV	977	115	7	28	3	824	109	0	0	0
bcBEIQ	962	337	8	97	3	517	307	0	0	0
bcBKHF	948	81	4	24	1	838	81	0	0	0
bcEXZG	935	105	5	29	2	794	104	0	0	0
bcDXBC	923	94	6	21	0	802	93	0	0	0
bcDPYM	909	91	13	35	4	766	95	0	0	0
bcGSXI	897	121	6	27	3	740	116	0	0	0
bcHNQU	884	453	16	90	5	320	382	0	0	0
bcDZMR	871	243	11	44	3	570	225	0	0	0
bcEYAR	861	95	11	20	2	733	106	0	0	0
bcCILM	851	401	10	86	4	350	343	0	0	0
bcCAFI	840	93	4	27	1	715	87	0	0	0
bcHBWA	830	86	6	29	1	708	91	0	0	0
bcGCPF	820	85	3	28	1	703	84	0	0	0
bcENJY	809	85	10	16	0	698	87	0	0	0
bcCJPB	798	91	7	18	1	681	96	0	0	0
bcAQKR	788	74	6	28	0	680	72	0	0	0
bcDVTR	779	210	10	52	3	504	200	0	0	0
bcCJFH	770	126	7	29	4	604	130	0	0	0
bcCDCL	762	52	4	22	0	684	55	0	0	0
bcFCQG	752	325	12	31	7	377	308	0	0	0
bcFTRP	742	87	4	18	1	632	86	0	0	0
bcBLXX	733	76	12	13	1	631	83	0	0	0
bcIJBD	724	61	5	7	1	650	58	0	0	0
bcBPCI	716	64	3	23	2	624	55	0	0	0
bcGTQY	709	96	3	17	1	592	87	0	0	0
bcBRAE	701	88	8	21	1	583	88	0	0	0
bcHSWC	694	177	11	27	1	478	170	0	0	0
bcHVLJ	686	153	7	35	0	491	141	0	0	0
bcBAQU	679	256	6	79	4	334	234	0	0	0
bcHOBP	671	67	7	17	1	579	72	0	0	0
bcAPYY	664	100	7	26	2	529	93	0	0	0
bcERHT	655	60	4	25	0	566	60	0	0	0
bcDCDJ	649	243	4	49	2	351	200	0	0	0
bcCDND	642	244	4	50	3	341	198	0	0	0
bcDWQT	635	69	3	17	2	544	73	0	0	0
bcCOZV	628	87	5	23	3	510	89	0	0	0
bcEQCJ	621	105	6	17	1	492	103	0	0	0
bcESGI	614	50	3	16	0	545	50	0	0	0
bcHDTO	608	154	4	43	2	405	149	0	0	0
bcGLPM	601	48	4	11	2	536	51	0	0	0
bcAEJB	594	66	8	16	1	503	70	0	0	0
bcDMTN	588	90	4	15	0	479	94	0	0	0
bcCTYV	580	274	5	80	1	220	237	0	0	0
bcDFMO	573	175	8	34	6	350	166	0	0	0
bcDSNL	566	57	4	11	5	489	60	0	0	0
bcESTL	560	60	8	19	2	471	60	0	0	0
bcHPHY	554	88	4	20	1	441	87	0	0	0
bcGCJN	547	73	3	16	4	451	72	0	0	0
bcFYNS	540	64	2	14	4	456	66	0	0	0
bcEQXM	533	55	1	12	1	464	54	0	0	0
bcAIZI	528	52	5	12	0	459	54	0	0	0
bcCRZK	521	39	10	18	1	453	49	0	0	0
bcIESA	515	81	6	17	0	411	80	0	0	0
bcCGGG	509	237	9	51	4	208	212	0	0	0
bcHKNR	503	57	6	25	0	415	59	0	0	0
bcFXYO	495	44	5	15	1	430	48	0	0	0
bcGWDX	489	215	5	29	0	240	182	0	0	0
bcHIHG	483	59	7	19	0	398	63	0	0	0
bcDUFY	477	217	3	53	3	201	171	0	0	0
bcDBPD	471	53	9	16	1	392	58	0	0	0
bcEVGI	465	80	3	24	5	353	76	0	0	0
bcCBVT	459	44	4	11	1	399	43	0	0	0
bcEWQV	451	58	1	13	1	378	55	0	0	0
bcEAYF	445	44	2	10	1	388	44	0	0	0
bcCQLF	439	52	6	11	0	370	55	0	0	0
bcHGLM	434	49	6	12	2	365	48	0	0	0
bcFMGY	428	48	3	15	0	362	46	0	0	0
bcEGYA	422	51	5	9	0	357	54	0	0	0
bcGCMS	416	59	5	16	0	336	63	0	0	0
bcEGHS	411	241	2	49	4	115	184	0	0	0
bcIGQR	406	54	4	11	1	336	52	0	0	0
bcHXUE	400	44	6	14	0	336	47	0	0	0
bcAKSK	393	45	2	10	0	336	44	0	0	0
bcARKU	388	81	2	14	0	291	76	0	0	0
bcDGYW	382	175	3	43	1	160	145	0	0	0
bcCEQV	376	57	5	8	1	305	58	0	0	0
bcIDPU	371	39	3	3	0	326	42	0	0	0
bcEPOY	365	174	8	8	0	175	164	0	0	0
bcIFAD	359	67	4	13	0	275	64	0	0	0
bcFZKI	353	115	3	23	3	209	109	0	0	0
bcCBWD	348	190	0	43	1	114	146	0	0	0
bcGMHA	342	25	3	5	0	309	28	0	0	0
bcEXYZ	337	50	5	7	1	274	50	0	0	0
bcFASJ	331	175	2	26	1	127	140	0	0	0
bcHXMG	326	53	1	12	0	260	56	0	0	0
bcFEEB	320	190	5	27	1	97	170	0	0	0
bcBNXF	315	130	3	20	2	160	116	0	0	0
bcFZZF	310	56	4	30	0	220	55	0	0	0
bcCZDC	305	35	2	5	1	262	33	0	0	0
bcETMG	299	43	4	10	0	242	45	0	0	0
bcBBHD	293	53	1	13	0	226	56	0	0	0
bcDTEQ	288	55	7	6	1	219	56	0	0	0
bcIHHG	282	25	3	6	1	247	26	0	0	0
bcDWCV	277	43	1	9	0	224	41	0	0	0
bcDKWM	272	86	4	26	2	154	76	0	0	0
bcFKYI	267	35	1	5	1	225	34	0	0	0
bcFGWT	261	45	3	6	0	207	49	0	0	0
bcGTBM	256	28	2	8	0	218	24	0	0	0
bcEYYX	27732	17753	450	2792	77	6660	21228	0	0	0
bcARUT	16325	9607	279	2061	61	4317	11526	0	0	0
bcGFNU	11979	7083	177	1237	95	3387	7416	0	0	0
bcHZSC	9986	5521	120	773	42	3530	5903	0	0	0
bcFJPK	8052	4361	91	645	38	2917	4547	0	0	0
bcBHIL	6577	3812	79	645	28	2013	3940	0	0	0
bcANQL	5308	1465	64	2374	118	1287	1496	0	0	0
bcEFLY	4273	2191	64	368	12	1638	2103	0	0	0
bcEBJY	3417	2028	61	437	30	861	1937	0	0	0
bcHACZ	2803	1222	41	225	26	1289	1110	0	0	0
bcDIVC	2374	1335	38	275	27	699	1228	0	0	0
bcHGMG	2103	1081	29	234	9	750	985	0	0	0
bcCAYE	1884	145	16	43	2	1678	155	0	0	0
bcCGZI	1739	941	19	223	10	546	862	0	0	0
bcARLT	1636	895	19	71	6	645	758	0	0	0
bcGDSC	1546	146	23	43	1	1333	167	0	0	0
bcFNVO	1473	852	20	99	3	499	724	0	0	0
bcEVCS	1418	175	18	36	2	1187	166	0	0	0
bcALTO	1374	148	9	32	0	1185	153	0	0	0
bcFMOL	1330	271	16	55	6	982	252	0	0	0
bcDKBQ	1288	684	15	141	6	442	589	0	0	0
bcFAUG	1252	143	13	30	3	1063	147	0	0	0
bcAXHH	1222	115	14	27	2	1064	126	0	0	0
bcBZDU	1193	137	11	22	1	1022	136	0	0	0
bcFSFE	1168	138	12	43	4	971	143	0	0	0
bcCBKA	1145	113	9	33	1	989	118	0	0	0
bcAYEC	1121	123	11	29	2	956	122	0	0	0
bcBTLC	1101	125	4	20	0	952	116	0	0	0
bcIHED	1079	105	10	32	2	930	106	0	0	0
bcDVPS	1059	88	14	27	1	929	97	0	0	0
bcELBA	1041	476	13	111	6	435	402	0	0	0
bcFMNY	1023	195	4	38	1	785	172	0	0	0
bcCZVZ	1006	131	3	33	1	838	106	0	0	0
bcEMMD	991	96	5	17	2	871	95	0	0	0
bcAXIW	977	94	12	25	1	845	94	0	0	0
bcBRTP	962	99	10	30	0	823	105	0	0	0
bcHWGF	947	114	6	23	2	802	113	0	0	0
bcEFTQ	935	75	12	17	2	829	82	0	0	0
bcEHYK	923	85	6	18	2	812	84	0	0	0
bcIDFA	909	111	9	21	0	768	113	0	0	0
bcGASW	897	85	8	31	1	772	97	0	0	0
bcCYQC	884	101	5	22	2	754	95	0	0	0
bcEYVW	871	98	6	32	1	734	86	0	0	0
bcFFFY	861	82	10	18	0	751	89	0	0	0
bcCTZL	851	66	6	27	2	750	70	0	0	0
bcFFSF	840	127	6	30	3	674	120	0	0	0
bcAKOK	830	113	5	23	1	688	110	0	0	0
bcHJVA	820	95	2	25	0	698	92	0	0	0
bcBOBJ	809	77	9	20	1	702	83	0	0	0
bcFVJV	798	92	8	31	1	666	87	0	0	0
bcDRVK	788	310	12	96	5	365	280	0	0	0
bcAZHS	779	224	10	39	0	506	198	0	0	0
bcCCYL	770	365	10	48	9	338	333	0	0	0
bcELOI	762	121	7	24	0	610	124	0	0	0
bcCIIB	752	222	7	12	1	510	180	0	0	0
bcBRNF	742	250	10	74	2	406	222	0	0	0
bcAZAQ	733	66	7	14	0	646	73	0	0	0
bcBRJC	724	89	10	18	2	605	101	0	0	0
bcBHWU	716	109	12	16	2	577	110	0	0	0
bcARWK	709	91	8	24	0	586	100	0	0	0
bcEOXV	701	76	2	36	1	586	76	0	0	0
bcICRE	694	80	3	21	0	590	66	0	0	0
bcHCKN	686	68	5	19	1	593	65	0	0	0
bcHLAC	679	119	8	29	2	521	110	0	0	0
bcCMXW	671	217	10	38	0	406	195	0	0	0
bcFXMS	664	71	7	19	0	567	74	0	0	0
bcGDCC	655	74	6	25	0	550	77	0	0	0
bcGSCU	649	86	3	31	2	527	88	0	0	0
bcCFAZ	642	81	3	14	2	542	71	0	0	0
bcGECA	635	62	6	32	4	531	69	0	0	0
bcFHNS	628	94	7	22	0	505	94	0	0	0
bcAUSQ	621	81	6	18	1	515	79	0	0	0
bcAGFX	614	74	4	12	2	522	75	0	0	0
bcDMPV	607	87	7	21	3	489	86	0	0	0
bcDSMV	601	61	7	15	1	517	60	0	0	0
bcEZLB	594	125	6	30	1	432	122	0	0	0
bcDZAM	588	62	2	21	1	502	62	0	0	0
bcAGNT	580	70	5	17	0	488	72	0	0	0
bcFSCS	573	262	13	43	5	250	231	0	0	0
bcDHAT	566	80	2	13	1	470	77	0	0	0
bcECRW	560	246	12	40	13	249	242	0	0	0
bcFGRB	554	251	11	49	3	240	216	0	0	0
bcDCSE	547	74	3	18	0	452	75	0	0	0
bcIDEZ	540	122	7	33	6	372	114	0	0	0
bcFXRJ	533	106	3	24	1	399	96	0	0	0
bcAOID	528	67	4	17	0	440	68	0	0	0
bcCLJO	521	75	2	7	2	435	72	0	0	0
bcCUID	515	67	9	15	1	423	69	0	0	0
bcDJLJ	509	66	8	20	0	415	74	0	0	0
bcAMXN	502	81	11	33	4	373	83	0	0	0
bcAVJL	495	79	1	17	5	393	73	0	0	0
bcETHC	489	225	7	43	4	210	169	0	0	0
bcIGQH	483	60	1	16	1	405	59	0	0	0
bcIEGV	477	200	3	41	1	232	156	0	0	0
bcDLPZ	471	50	3	13	1	404	51	0	0	0
bcFOSZ	465	46	5	16	1	397	50	0	0	0
bcCMQZ	459	228	8	54	2	167	187	0	0	0
